,ds,y
31008,2019-03-28,6851
156986,2019-03-29,6871
156995,2019-03-30,6879
110455,2019-03-31,6882
132320,2019-04-01,6883
36628,2019-04-02,6930
110166,2019-04-03,7121
153141,2019-04-04,7150
110153,2019-04-05,6923
31000,2019-04-06,6943
109511,2019-04-07,6945
104303,2019-04-08,6946
147854,2019-04-09,6967
128809,2019-04-10,6985
125195,2019-04-11,6948
139401,2019-04-12,6960
147312,2019-04-14,6968
139378,2019-04-15,6968
153885,2019-04-16,6998
66967,2019-04-17,7026
153891,2019-04-18,7031
147769,2019-04-19,7036
13873,2019-04-20,7043
110204,2019-04-21,7045
86846,2019-04-22,7048
87130,2019-04-23,7053
147767,2019-04-24,7090
139362,2019-04-25,7108
139509,2019-04-26,7122
164159,2019-04-28,7122
87299,2019-04-29,7126
113430,2019-04-30,7164
147913,2019-05-01,7176
147609,2019-05-02,7180
159372,2019-05-03,7192
139876,2019-05-04,7196
87027,2019-05-05,7197
103033,2019-05-06,7197
109668,2019-05-07,7221
100022,2019-05-08,7228
109891,2019-05-09,7227
139330,2019-05-10,7245
85644,2019-05-11,7258
114249,2019-05-12,7250
24609,2019-05-13,7253
158938,2019-05-14,7271
70069,2019-05-15,7354
153935,2019-05-16,7370
87628,2019-05-17,7376
108355,2019-05-18,7383
111421,2019-05-19,7383
162460,2019-05-20,7383
112887,2019-05-21,7392
104405,2019-05-22,7399
139471,2019-05-23,7407
162223,2019-05-24,7412
139772,2019-05-25,7414
158941,2019-05-27,7414
139461,2019-05-28,7417
162400,2019-05-29,7428
110280,2019-05-30,7434
147535,2019-05-31,7453
49259,2019-06-01,7458
162091,2019-06-02,7460
88026,2019-06-03,7464
162304,2019-06-04,7476
101431,2019-06-05,7482
157089,2019-06-06,7486
147703,2019-06-07,7492
159350,2019-06-08,7494
53555,2019-06-09,7495
70119,2019-06-10,7500
70156,2019-06-11,7530
154050,2019-06-12,7554
157166,2019-06-13,7570
132315,2019-06-14,7578
154167,2019-06-15,7579
114239,2019-06-16,7582
139492,2019-06-17,7588
154035,2019-06-18,7589
157121,2019-06-19,7602
162556,2019-06-20,7602
87195,2019-06-21,7608
87985,2019-06-22,7610
154164,2019-06-23,7613
156301,2019-06-24,7620
154134,2019-06-25,7627
154011,2019-06-26,7626
146281,2019-06-27,7630
112891,2019-06-28,7630
141717,2019-06-29,7625
139634,2019-06-30,7626
139646,2019-07-01,7627
138101,2019-07-02,7637
137607,2019-07-03,7620
130342,2019-07-04,7610
145085,2019-07-05,7610
12854,2019-07-06,7474
154153,2019-07-07,7475
145106,2019-07-08,7481
147608,2019-07-09,7452
162590,2019-07-10,7471
146553,2019-07-11,7485
133857,2019-07-12,7477
113559,2019-07-14,7473
102726,2019-07-15,7475
154032,2019-07-16,7474
37755,2019-07-17,7476
157157,2019-07-18,7490
146342,2019-07-19,7496
154204,2019-07-20,7489
162360,2019-07-21,7490
139706,2019-07-22,7495
105880,2019-07-23,7499
154128,2019-07-24,7498
36636,2019-07-25,7503
101154,2019-07-26,7509
102086,2019-07-28,7507
147649,2019-07-29,7507
139732,2019-07-30,7506
87449,2019-07-31,7514
147110,2019-08-01,7519
23335,2019-08-02,7515
33531,2019-08-03,7507
139778,2019-08-04,7507
112296,2019-08-05,7507
109682,2019-08-06,6987
70412,2019-08-07,7005
59980,2019-08-08,7011
115344,2019-08-09,7012
147824,2019-08-10,7012
102031,2019-08-11,7013
87527,2019-08-12,7014
157307,2019-08-13,7008
146984,2019-08-14,7005
52068,2019-08-15,7017
146229,2019-08-16,7021
61264,2019-08-17,6873
31020,2019-08-18,6871
23284,2019-08-19,6871
154141,2019-08-20,6859
147230,2019-08-21,6867
113599,2019-08-22,6871
87446,2019-08-23,6873
110466,2019-08-25,6873
36595,2019-08-26,6873
89310,2019-08-27,6876
115304,2019-08-28,6881
36380,2019-08-29,6889
154342,2019-08-30,6897
23529,2019-09-01,6898
128532,2019-09-02,6899
128721,2019-09-03,6948
157237,2019-09-04,6977
154334,2019-09-05,6997
140274,2019-09-06,7011
154240,2019-09-07,7013
162617,2019-09-09,7013
134239,2019-09-10,7029
102032,2019-09-11,7031
148014,2019-09-12,7028
87808,2019-09-13,7032
154323,2019-09-14,7028
147891,2019-09-16,7028
144715,2019-09-17,7044
157446,2019-09-18,7086
154275,2019-09-19,7112
154295,2019-09-20,7122
154299,2019-09-21,7126
154470,2019-09-22,7134
70245,2019-09-23,7141
70218,2019-09-24,7247
70355,2019-09-25,7330
129205,2019-09-26,7336
50267,2019-09-27,7343
144602,2019-09-28,7349
133830,2019-09-29,7348
154443,2019-09-30,7350
158514,2019-10-01,7364
154379,2019-10-02,7403
164192,2019-10-03,7419
151799,2019-10-04,7423
162039,2019-10-05,7419
134259,2019-10-06,7420
153686,2019-10-07,7421
154486,2019-10-08,7446
66985,2019-10-09,7454
134564,2019-10-10,7454
151383,2019-10-11,7461
23432,2019-10-12,7439
154366,2019-10-13,7440
103779,2019-10-14,7443
151622,2019-10-15,7444
100806,2019-10-16,7409
130231,2019-10-17,7409
103404,2019-10-18,7426
7017,2019-10-19,7412
154403,2019-10-20,7414
86899,2019-10-21,7418
106452,2019-10-22,7390
79360,2019-10-23,7395
154384,2019-10-24,7401
153267,2019-10-25,7402
87989,2019-10-26,7401
80274,2019-10-27,7402
23508,2019-10-28,7433
80264,2019-10-29,7494
79324,2019-10-30,7515
110407,2019-10-31,7523
130814,2019-11-01,7529
41490,2019-11-02,7529
31064,2019-11-03,7529
148194,2019-11-04,7531
80207,2019-11-05,7622
159088,2019-11-06,7641
147209,2019-11-07,7655
148101,2019-11-08,7642
139857,2019-11-09,7654
80194,2019-11-10,7654
105713,2019-11-11,7655
125919,2019-11-12,7666
148143,2019-11-13,7669
128905,2019-11-14,7668
139872,2019-11-15,7669
138198,2019-11-16,7684
114256,2019-11-17,7684
67031,2019-11-18,7687
67007,2019-11-19,7710
67029,2019-11-20,7733
31039,2019-11-21,7749
125110,2019-11-22,7759
31046,2019-11-23,7770
162119,2019-11-24,7770
140032,2019-11-25,7770
67025,2019-11-26,7784
157460,2019-11-27,7786
52144,2019-11-28,7790
109841,2019-11-29,7796
157526,2019-11-30,7800
148285,2019-12-02,7801
109723,2019-12-03,7801
138997,2019-12-04,7801
132399,2019-12-05,7800
99452,2019-12-06,7801
89430,2019-12-09,7801
127975,2019-12-10,7803
127551,2019-12-11,7802
129981,2019-12-12,7804
106103,2019-12-13,7805
99450,2019-12-14,7805
154597,2019-12-16,7806
113185,2019-12-17,7805
157536,2019-12-18,7798
115493,2019-12-19,7798
67113,2019-12-24,7799
80304,2019-12-30,7800
154709,2019-12-31,7804
132066,2020-01-01,7805
118049,2020-01-02,7170
115379,2020-01-03,7170
140017,2020-01-04,7177
89798,2020-01-05,7181
31166,2020-01-06,7185
89012,2020-01-07,7252
139984,2020-01-08,7267
22794,2020-01-09,7276
80697,2020-01-10,7283
115967,2020-01-11,7290
139991,2020-01-12,7297
154802,2020-01-13,7300
88994,2020-01-14,7443
80001,2020-01-15,7510
140054,2020-01-16,7940
139973,2020-01-17,8027
25067,2020-01-18,8063
148612,2020-01-19,8077
154908,2020-01-20,8087
134299,2020-01-21,8238
148354,2020-01-22,8288
115523,2020-01-23,8350
131836,2020-01-24,8387
7984,2020-01-25,8363
80331,2020-01-26,8370
131896,2020-01-27,8381
78507,2020-01-28,8448
114698,2020-01-29,8514
109949,2020-01-30,8572
67076,2020-01-31,8601
89268,2020-02-01,8613
67394,2020-02-02,8615
89167,2020-02-03,8635
114375,2020-02-04,8856
138984,2020-02-05,8901
55157,2020-02-06,8938
134699,2020-02-07,8971
88595,2020-02-08,8989
65224,2020-02-09,8991
115043,2020-02-10,8997
88106,2020-02-11,9025
115769,2020-02-12,9045
113958,2020-02-13,9090
114803,2020-02-14,9106
114727,2020-02-15,9098
159486,2020-02-16,9105
114210,2020-02-17,9110
115152,2020-02-18,9127
55203,2020-02-19,9037
4692,2020-02-20,9066
115053,2020-02-21,9106
80802,2020-02-22,9133
24854,2020-02-23,9142
114452,2020-02-24,9149
148672,2020-02-25,9220
67201,2020-02-26,9281
110336,2020-02-27,9334
155119,2020-02-28,9394
110034,2020-02-29,9426
109230,2020-03-01,9427
114345,2020-03-02,9435
110608,2020-03-03,9584
88741,2020-03-04,9645
55226,2020-03-05,9659
88498,2020-03-06,9674
73668,2020-03-07,9692
162721,2020-03-08,9693
88766,2020-03-09,9706
132161,2020-03-10,9654
86214,2020-03-11,9722
109579,2020-03-12,9666
140688,2020-03-13,9678
88620,2020-03-14,9706
4716,2020-03-15,9708
155148,2020-03-16,9710
36924,2020-03-17,9705
147627,2020-03-18,9708
105694,2020-03-19,9711
111299,2020-03-20,9711
80821,2020-03-21,9715
7081,2020-03-22,9721
25023,2020-03-23,9725
88838,2020-03-24,9734
138995,2020-03-25,9738
106358,2020-03-26,9746
105580,2020-03-27,9755
114710,2020-03-28,9760
80668,2020-03-29,9766
105591,2020-03-30,9766
110056,2020-03-31,9771
104314,2020-04-01,9768
104335,2020-04-02,9760
157031,2020-04-03,9760
80391,2020-04-04,9734
162678,2020-04-06,9736
88965,2020-04-07,9737
115802,2020-04-08,9737
130446,2020-04-09,9737
89224,2020-04-10,9737
22092,2020-04-11,9737
13866,2020-04-12,9741
148494,2020-04-13,9740
139590,2020-04-14,9741
139143,2020-04-15,9739
132222,2020-04-16,9735
155132,2020-04-17,9734
21810,2020-04-18,9734
126803,2020-04-19,9734
36850,2020-04-20,9734
25017,2020-04-21,9728
140214,2020-04-22,9715
89038,2020-04-23,9687
132074,2020-04-24,9663
130279,2020-04-25,9648
129914,2020-04-26,9648
130012,2020-04-27,9648
155135,2020-04-28,9649
129147,2020-04-29,9653
115147,2020-04-30,9630
115607,2020-05-01,9630
80793,2020-05-02,9633
115167,2020-05-03,9633
67258,2020-05-04,9635
49179,2020-05-05,9633
131023,2020-05-06,9631
21824,2020-05-09,9631
148757,2020-05-10,9632
85382,2020-05-11,9632
107022,2020-05-12,9609
78574,2020-05-13,9609
115586,2020-05-14,9609
110570,2020-05-15,9610
89308,2020-05-16,9612
119534,2020-05-17,9613
131173,2020-05-18,9613
115256,2020-05-19,9614
115617,2020-05-20,9623
103419,2020-05-21,9623
80801,2020-05-22,9624
80800,2020-05-23,9626
114779,2020-05-24,9627
127592,2020-05-26,9627
36871,2020-05-27,9628
22349,2020-05-28,9628
126463,2020-05-29,9628
130295,2020-05-30,9628
36886,2020-05-31,9629
7095,2020-06-01,9629
130145,2020-06-02,9629
115602,2020-06-03,9629
22425,2020-06-04,9629
131945,2020-06-05,9629
150302,2020-06-06,9629
115540,2020-06-07,9631
130899,2020-06-08,9631
115573,2020-06-09,9631
134135,2020-06-10,9629
127372,2020-06-11,9629
21805,2020-06-12,9630
32895,2020-06-14,9630
163738,2020-06-15,9631
123287,2020-06-16,9632
95749,2020-06-17,9632
60040,2020-06-18,9634
89376,2020-06-19,9636
115626,2020-06-20,9637
8448,2020-06-21,9637
150305,2020-06-22,9638
33274,2020-06-23,9638
140243,2020-06-24,9638
38743,2020-06-25,9622
8483,2020-06-26,9623
89408,2020-06-29,9625
115689,2020-06-30,9625
114751,2020-07-01,9625
148735,2020-07-03,9626
21897,2020-07-04,9627
106680,2020-07-05,9627
99805,2020-07-06,9628
36967,2020-07-07,9628
114869,2020-07-09,9628
22528,2020-07-11,9628
89435,2020-07-13,9628
88971,2020-07-14,9628
21003,2020-07-15,9628
88852,2020-07-16,9629
100045,2020-07-17,9629
99769,2020-07-18,9629
123443,2020-07-19,9629
103221,2020-07-20,9631
80866,2020-07-21,9630
73654,2020-07-23,9631
22417,2020-07-24,9634
22319,2020-07-26,9630
25044,2020-07-28,9631
114642,2020-07-29,9632
38290,2020-07-31,9633
51792,2020-08-01,9633
57928,2020-08-02,9633
162878,2020-08-03,9634
128313,2020-08-04,9644
162708,2020-08-05,9638
22292,2020-08-06,9640
22536,2020-08-07,9640
93054,2020-08-08,9643
115780,2020-08-09,9643
36958,2020-08-10,9644
21899,2020-08-11,9644
99186,2020-08-12,9644
22300,2020-08-13,9647
92342,2020-08-14,9647
12070,2020-08-15,9647
31093,2020-08-17,9648
89952,2020-08-18,9648
79600,2020-08-20,9648
23300,2020-08-21,9648
98265,2020-08-22,9652
157678,2020-08-23,9653
157679,2020-08-24,9654
162886,2020-08-25,9660
61548,2020-08-26,9666
2154,2020-08-27,9667
29738,2020-08-28,9668
21841,2020-08-29,9668
61559,2020-08-30,9670
140809,2020-08-31,9670
116841,2020-09-01,9670
124454,2020-09-02,9672
89557,2020-09-03,9671
114448,2020-09-04,9670
61933,2020-09-06,9670
154465,2020-09-07,9670
79606,2020-09-08,9671
115811,2020-09-09,9675
115791,2020-09-10,9675
140807,2020-09-11,9675
21913,2020-09-12,9676
89627,2020-09-14,9676
89579,2020-09-15,9676
150548,2020-09-16,9678
115792,2020-09-17,9678
162787,2020-09-18,9678
115775,2020-09-19,9678
121466,2020-09-20,9679
89978,2020-09-21,9680
115789,2020-09-22,9681
47431,2020-09-23,9681
73663,2020-09-24,9683
115816,2020-09-25,9684
89777,2020-09-26,9684
159501,2020-09-27,9684
115843,2020-09-28,9684
89974,2020-09-29,9684
127611,2020-09-30,9684
89615,2020-10-01,9684
22525,2020-10-02,9692
115806,2020-10-03,9695
115805,2020-10-04,9698
7358,2020-10-05,9698
115986,2020-10-06,9701
114641,2020-10-07,9701
117092,2020-10-08,9701
115751,2020-10-09,9701
22418,2020-10-10,9701
113439,2020-10-11,9701
110573,2020-10-12,9702
79404,2020-10-13,9701
79382,2020-10-14,9698
88385,2020-10-15,9693
23574,2020-10-16,9675
130486,2020-10-17,9676
7138,2020-10-18,9676
80145,2020-10-19,9676
89672,2020-10-20,9680
153310,2020-10-21,9704
7161,2020-10-22,9683
7189,2020-10-23,9683
67577,2020-10-24,9686
60036,2020-10-25,9695
89666,2020-10-26,9696
7196,2020-10-27,9708
152119,2020-10-28,9708
90398,2020-10-29,9716
116276,2020-10-30,9726
37001,2020-10-31,9727
115962,2020-11-01,9727
79513,2020-11-02,9730
90060,2020-11-03,9768
90031,2020-11-04,9817
90066,2020-11-05,9829
37047,2020-11-06,9830
27865,2020-11-07,9831
155188,2020-11-08,9831
79684,2020-11-09,9832
90019,2020-11-10,9843
155182,2020-11-11,9847
116152,2020-11-12,9850
89948,2020-11-13,9851
33648,2020-11-14,9847
89687,2020-11-15,9847
30979,2020-11-16,9849
60044,2020-11-17,9669
89372,2020-11-18,9674
89645,2020-11-19,9676
134617,2020-11-20,9676
148773,2020-11-21,9678
66996,2020-11-22,9687
55257,2020-11-23,5992
80189,2020-11-24,5970
149032,2020-11-25,5964
37112,2020-11-26,5968
89963,2020-11-27,5970
89255,2020-11-28,5970
126926,2020-11-29,5970
89894,2020-11-30,5971
115981,2020-12-01,5965
134894,2020-12-02,5964
148807,2020-12-03,5978
105741,2020-12-04,5980
90056,2020-12-05,5980
22347,2020-12-06,5980
148553,2020-12-07,5979
125349,2020-12-08,5976
114054,2020-12-09,5979
148439,2020-12-10,5978
114136,2020-12-11,5969
66825,2020-12-13,5968
135558,2020-12-14,5968
37287,2020-12-15,5968
33566,2020-12-16,5967
134888,2020-12-17,5967
3622,2020-12-18,5968
143808,2020-12-26,5969
79916,2020-12-28,5969
149510,2020-12-30,5970
118816,2021-01-01,5971
116514,2021-01-02,5980
79584,2021-01-03,5980
147927,2021-01-04,5981
147788,2021-01-05,6028
148241,2021-01-06,6051
116018,2021-01-07,6057
20723,2021-01-08,6062
68844,2021-01-09,6068
44450,2021-01-10,6071
140933,2021-01-11,6073
140998,2021-01-12,6152
115673,2021-01-13,6168
37396,2021-01-14,6177
7259,2021-01-15,6207
55346,2021-01-16,6235
119892,2021-01-17,6241
55579,2021-01-18,6243
27529,2021-01-19,6288
116389,2021-01-20,6288
115162,2021-01-21,6277
116183,2021-01-22,6286
141005,2021-01-23,6284
107458,2021-01-24,6288
118325,2021-01-25,6289
128878,2021-01-26,6278
154171,2021-01-27,6273
79348,2021-01-28,6236
141048,2021-01-29,6238
116208,2021-01-30,6226
55437,2021-01-31,6226
67311,2021-02-01,6226
7301,2021-02-02,6325
67430,2021-02-03,6376
140257,2021-02-04,6407
90283,2021-02-05,6423
26304,2021-02-06,6412
87405,2021-02-07,6448
148812,2021-02-08,6493
67327,2021-02-09,6590
148875,2021-02-10,6632
117958,2021-02-11,6663
90410,2021-02-12,6703
139794,2021-02-13,6706
157007,2021-02-14,6718
118788,2021-02-15,6719
148930,2021-02-16,7055
118335,2021-02-17,7145
109896,2021-02-18,7198
149249,2021-02-19,7247
154885,2021-02-20,7255
116655,2021-02-21,7264
91275,2021-02-22,7276
119161,2021-02-23,7305
89784,2021-02-24,7298
128943,2021-02-25,7286
86563,2021-02-26,7292
116797,2021-02-27,7288
79464,2021-02-28,7296
79241,2021-03-01,7293
81026,2021-03-02,7453
131539,2021-03-03,7376
156976,2021-03-04,7390
89156,2021-03-05,7486
114076,2021-03-06,7501
135119,2021-03-07,7498
43249,2021-03-08,7511
81218,2021-03-09,7602
118345,2021-03-10,7670
148183,2021-03-11,7711
37503,2021-03-12,7736
8125,2021-03-13,7772
91726,2021-03-14,7773
159866,2021-03-15,7780
31767,2021-03-16,7856
55879,2021-03-17,7897
159566,2021-03-18,7929
91825,2021-03-19,7929
81359,2021-03-20,7982
141539,2021-03-21,7994
93030,2021-03-22,8003
31332,2021-03-23,8022
81379,2021-03-24,8038
81386,2021-03-25,8027
93115,2021-03-26,8027
135232,2021-03-27,8035
55695,2021-03-28,8037
107145,2021-03-29,8042
89314,2021-03-30,8048
81496,2021-03-31,8053
89261,2021-04-01,8058
91032,2021-04-02,8028
141456,2021-04-03,8005
90018,2021-04-04,8001
25577,2021-04-05,7995
135267,2021-04-06,8024
89975,2021-04-07,8085
117683,2021-04-08,8268
65282,2021-04-09,8271
141521,2021-04-10,8271
7934,2021-04-11,8283
149202,2021-04-12,8292
91418,2021-04-13,8303
84362,2021-04-14,8307
56026,2021-04-15,8357
37659,2021-04-16,8384
134230,2021-04-17,8368
84686,2021-04-18,8369
117901,2021-04-19,8367
8034,2021-04-20,8419
80519,2021-04-21,8433
31505,2021-04-22,8423
31510,2021-04-23,8455
147019,2021-04-24,8477
87015,2021-04-25,8477
8302,2021-04-26,8420
60192,2021-04-27,8443
118066,2021-04-28,8448
91698,2021-04-29,8484
91995,2021-04-30,8507
31518,2021-05-01,8515
113853,2021-05-02,8530
141772,2021-05-03,8536
118199,2021-05-04,8589
141811,2021-05-05,8612
141274,2021-05-06,8655
56068,2021-05-07,8677
67671,2021-05-08,8701
142089,2021-05-09,8710
70567,2021-05-10,8714
118960,2021-05-11,8757
8772,2021-05-12,8782
140706,2021-05-13,8837
70544,2021-05-14,8860
25830,2021-05-15,8893
70511,2021-05-16,8924
53732,2021-05-17,8929
141999,2021-05-18,9033
147565,2021-05-19,9047
119568,2021-05-20,9096
135465,2021-05-21,9151
25712,2021-05-22,9173
67935,2021-05-23,9178
67605,2021-05-24,9196
118781,2021-05-25,9266
142071,2021-05-26,9295
77238,2021-05-27,9320
31546,2021-05-28,9330
67943,2021-05-29,9349
90039,2021-05-30,9356
131906,2021-05-31,9351
92876,2021-06-01,9400
8487,2021-06-02,9429
88526,2021-06-03,9467
56242,2021-06-04,9479
106858,2021-06-05,9495
38259,2021-06-06,9496
118978,2021-06-07,9500
31880,2021-06-08,9550
52260,2021-06-09,9593
142220,2021-06-10,9658
92944,2021-06-11,9714
8569,2021-06-12,9747
31847,2021-06-13,9755
119361,2021-06-14,9757
131535,2021-06-15,9843
67744,2021-06-16,9865
119629,2021-06-17,9873
92655,2021-06-18,9849
3636,2021-06-19,9856
135820,2021-06-20,9853
119932,2021-06-21,9856
157887,2021-06-22,9875
115806,2021-06-23,9901
162243,2021-06-24,9940
110976,2021-06-25,9956
119683,2021-06-26,9962
160465,2021-06-27,9964
119712,2021-06-28,9966
81860,2021-06-29,9965
110979,2021-06-30,9989
57,2021-07-01,10008
8669,2021-07-02,10056
162003,2021-07-03,10058
149506,2021-07-04,10059
142713,2021-07-05,10064
160504,2021-07-06,10098
78805,2021-07-07,10109
155522,2021-07-08,10133
92848,2021-07-09,10139
81949,2021-07-10,10146
38579,2021-07-11,10146
149420,2021-07-12,10147
102622,2021-07-13,10149
115916,2021-07-14,10163
135779,2021-07-15,10152
114579,2021-07-16,10150
158987,2021-07-17,10139
139333,2021-07-18,10142
77484,2021-07-19,10135
87910,2021-07-20,10114
119776,2021-07-21,10119
102592,2021-07-22,10099
93059,2021-07-23,10090
93062,2021-07-24,10096
142386,2021-07-25,10096
87005,2021-07-26,10095
111058,2021-07-27,10093
38521,2021-07-28,10106
120045,2021-07-29,10114
120039,2021-07-30,10117
93093,2021-07-31,10129
26266,2021-08-01,10131
134028,2021-08-02,10134
93100,2021-08-03,8235
17616,2021-08-04,8247
93110,2021-08-05,8257
148561,2021-08-06,8246
26200,2021-08-07,8255
22537,2021-08-08,8255
163122,2021-08-09,8256
79754,2021-08-10,8262
163010,2021-08-11,8301
77494,2021-08-12,8295
65328,2021-08-13,8325
8857,2021-08-14,8314
148698,2021-08-15,8313
81959,2021-08-16,8319
113573,2021-08-17,8345
120154,2021-08-18,8349
38776,2021-08-19,8353
120165,2021-08-20,8363
21569,2021-08-21,8372
37791,2021-08-22,8377
93166,2021-08-23,8377
158914,2021-08-24,8382
122747,2021-08-25,8378
135954,2021-08-26,8380
111117,2021-08-27,8389
53734,2021-08-28,8393
79735,2021-08-30,8396
8903,2021-08-31,8402
112022,2021-09-01,8409
93210,2021-09-02,8412
84895,2021-09-03,8412
135922,2021-09-04,8409
160543,2021-09-05,8409
79728,2021-09-06,8409
101418,2021-09-07,8429
31870,2021-09-08,8435
163042,2021-09-09,8442
38666,2021-09-10,8441
26092,2021-09-11,8448
13876,2021-09-12,8450
38606,2021-09-13,8450
157448,2021-09-14,8474
82031,2021-09-15,8482
82032,2021-09-16,8495
120496,2021-09-17,8518
60614,2021-09-18,8568
157634,2021-09-19,8574
120656,2021-09-20,8573
120399,2021-09-21,8600
31812,2021-09-22,8619
9021,2021-09-23,8621
160559,2021-09-24,8622
82059,2021-09-25,8622
68231,2021-09-26,8623
31818,2021-09-27,8624
77555,2021-09-28,8637
120324,2021-09-29,8654
93276,2021-09-30,8689
113200,2021-10-01,8695
26115,2021-10-02,8682
38685,2021-10-03,8690
132850,2021-10-04,8698
74004,2021-10-05,8720
8968,2021-10-06,8728
90272,2021-10-07,8743
52307,2021-10-08,8753
67977,2021-10-09,8758
93502,2021-10-10,8760
142534,2021-10-11,8770
52358,2021-10-12,8833
82087,2021-10-13,8851
56357,2021-10-14,8886
56399,2021-10-15,8914
120613,2021-10-16,8958
142922,2021-10-18,8962
157951,2021-10-19,8986
38836,2021-10-20,8998
8991,2021-10-21,9019
150173,2021-10-22,9053
149717,2021-10-23,9109
142648,2021-10-24,9125
93465,2021-10-25,9135
56655,2021-10-26,9214
136014,2021-10-27,9249
56565,2021-10-28,9261
135331,2021-10-29,9274
26220,2021-10-30,9275
26221,2021-10-31,9277
70797,2021-11-01,9278
142639,2021-11-02,9298
70693,2021-11-03,9323
158220,2021-11-04,9340
93411,2021-11-05,9356
93412,2021-11-06,9368
4968,2021-11-07,9370
160786,2021-11-08,9370
77572,2021-11-09,9371
160734,2021-11-10,9371
56550,2021-11-11,9389
73824,2021-11-12,9389
117816,2021-11-13,9398
158345,2021-11-14,9399
26394,2021-11-15,9406
86929,2021-11-16,9429
111129,2021-11-17,9437
56510,2021-11-18,9435
142764,2021-11-19,9438
160629,2021-11-20,9443
160630,2021-11-21,9449
68154,2021-11-22,9451
93498,2021-11-23,9477
3701,2021-11-24,9487
82115,2021-11-25,9495
26234,2021-11-26,9500
149733,2021-11-27,9509
160621,2021-11-28,9510
110393,2021-11-29,9510
27105,2021-11-30,9511
31954,2021-12-01,9517
148845,2021-12-02,9508
9181,2021-12-03,9508
55905,2021-12-04,9509
27708,2021-12-05,9512
32069,2021-12-06,9515
135007,2021-12-07,9505
81569,2021-12-08,9502
31920,2021-12-09,9506
115288,2021-12-10,9502
117657,2021-12-11,9490
93732,2021-12-12,9490
120190,2021-12-13,9490
130737,2021-12-14,9490
19152,2021-12-15,9493
32113,2021-12-16,9493
142755,2021-12-17,9493
136369,2021-12-20,9494
77513,2021-12-21,9493
65386,2021-12-22,9494
91044,2021-12-23,9494
135504,2021-12-24,9494
79001,2021-12-27,9495
160155,2021-12-28,9498
68119,2021-12-30,9498
32674,2022-01-01,9499
122394,2022-01-02,9544
26289,2022-01-03,9551
82070,2022-01-04,9572
50645,2022-01-05,9595
161262,2022-01-06,9609
14696,2022-01-07,9628
12915,2022-01-08,9636
53973,2022-01-09,9636
70941,2022-01-10,9645
56732,2022-01-11,9824
70864,2022-01-12,9850
71410,2022-01-13,9958
93635,2022-01-14,10009
160121,2022-01-15,10021
68183,2022-01-16,10038
38822,2022-01-17,10052
26333,2022-01-18,10188
136182,2022-01-19,10289
68165,2022-01-20,10825
120895,2022-01-21,10957
9990,2022-01-22,10994
159732,2022-01-23,11006
140957,2022-01-24,11021
155330,2022-01-25,11042
60446,2022-01-26,11089
38932,2022-01-27,11128
26375,2022-01-28,11161
80996,2022-01-29,11185
26513,2022-01-30,11185
134740,2022-01-31,11177
121314,2022-02-01,11144
96423,2022-02-02,11259
93929,2022-02-03,11257
92810,2022-02-04,11264
157782,2022-02-05,11254
74337,2022-02-06,11252
80567,2022-02-07,11268
139,2022-02-08,11287
90459,2022-02-09,11283
111233,2022-02-10,11279
39199,2022-02-11,11327
80434,2022-02-12,11332
161200,2022-02-13,11325
32656,2022-02-14,11332
111337,2022-02-15,11401
142242,2022-02-16,11437
39339,2022-02-17,11482
116733,2022-02-18,11494
26775,2022-02-19,11541
60592,2022-02-20,11558
121504,2022-02-21,11564
135361,2022-02-22,11650
150039,2022-02-23,11660
136457,2022-02-24,11707
141225,2022-02-25,11768
121577,2022-02-26,11807
121579,2022-02-27,11810
65451,2022-02-28,11794
32364,2022-03-01,11837
163249,2022-03-02,11911
116674,2022-03-03,11965
10291,2022-03-04,11997
23801,2022-03-05,12038
113133,2022-03-06,12043
158300,2022-03-07,12033
118861,2022-03-08,12085
141490,2022-03-09,12092
61169,2022-03-10,12160
32435,2022-03-11,12245
143153,2022-03-12,12265
40048,2022-03-13,12272
49525,2022-03-14,12289
122153,2022-03-15,12356
52709,2022-03-16,12412
122043,2022-03-17,12441
122695,2022-03-18,12462
120684,2022-03-19,12490
143744,2022-03-20,12495
54057,2022-03-21,12501
122024,2022-03-22,12537
60903,2022-03-23,12611
91123,2022-03-24,12661
26704,2022-03-25,12685
122106,2022-03-26,12707
149963,2022-03-27,12655
120725,2022-03-28,12674
68278,2022-03-29,12701
143165,2022-03-30,12754
94449,2022-03-31,12758
65564,2022-04-01,12779
26762,2022-04-02,12829
94532,2022-04-03,12847
95335,2022-04-04,12860
80662,2022-04-05,12897
68977,2022-04-06,12976
143226,2022-04-07,13004
26784,2022-04-08,13021
163422,2022-04-09,13033
57318,2022-04-10,13039
143411,2022-04-11,13040
81867,2022-04-12,13060
139215,2022-04-13,13068
71258,2022-04-14,13085
10307,2022-04-15,13091
95180,2022-04-16,13082
122480,2022-04-17,13086
94554,2022-04-18,13087
77714,2022-04-19,13114
57341,2022-04-20,13154
41883,2022-04-21,13182
142527,2022-04-22,13198
92368,2022-04-23,13205
61097,2022-04-24,13210
94613,2022-04-25,13212
12910,2022-04-26,13238
90139,2022-04-27,13256
82718,2022-04-28,13262
57265,2022-04-29,13292
132995,2022-04-30,13297
40756,2022-05-01,13299
10505,2022-05-02,13321
142363,2022-05-03,13333
61127,2022-05-04,13405
79901,2022-05-05,13425
10462,2022-05-06,13444
