,ds,y
146483,2018-10-26,522
112573,2018-10-27,522
163863,2018-10-28,522
30858,2018-10-29,522
153081,2018-10-30,522
152499,2018-10-31,523
130514,2018-11-01,523
133764,2018-11-02,524
124935,2018-11-03,526
106346,2018-11-04,527
69928,2018-11-05,527
133682,2018-11-06,528
130507,2018-11-07,529
85976,2018-11-08,530
129510,2018-11-09,530
112197,2018-11-10,530
85489,2018-11-11,530
85781,2018-11-12,530
133711,2018-11-13,530
112228,2018-11-14,530
130499,2018-11-15,531
112188,2018-11-16,531
113355,2018-11-18,531
112158,2018-11-19,527
112276,2018-11-20,527
86932,2018-11-21,527
112371,2018-11-22,527
130567,2018-11-23,528
130277,2018-11-24,527
85498,2018-11-25,527
138487,2018-11-26,527
163901,2018-11-27,528
138444,2018-11-28,528
108416,2018-11-29,527
100657,2018-11-30,527
145481,2018-12-02,527
109663,2018-12-03,525
128932,2018-12-04,525
69955,2018-12-05,525
127976,2018-12-06,525
130477,2018-12-07,518
125466,2018-12-09,509
129889,2018-12-10,495
112337,2018-12-11,495
125825,2018-12-12,496
158627,2018-12-13,504
127414,2018-12-14,504
112050,2018-12-15,504
137549,2018-12-16,504
137394,2018-12-17,504
54506,2018-12-18,505
113113,2018-12-21,505
137782,2018-12-23,505
41149,2018-12-24,505
138715,2018-12-25,505
156661,2018-12-26,505
133825,2018-12-27,505
158872,2018-12-28,505
98397,2018-12-30,505
144513,2018-12-31,505
23165,2019-01-01,505
110067,2019-01-02,508
110090,2019-01-03,508
153737,2019-01-04,508
112946,2019-01-05,508
138480,2019-01-06,509
85931,2019-01-07,509
144606,2019-01-08,551
113258,2019-01-09,563
146765,2019-01-10,638
113542,2019-01-11,659
153211,2019-01-12,669
73602,2019-01-13,669
131510,2019-01-14,664
130902,2019-01-15,683
146829,2019-01-16,696
6813,2019-01-17,724
86725,2019-01-18,734
153272,2019-01-19,739
138938,2019-01-20,739
110026,2019-01-21,739
146770,2019-01-22,760
110140,2019-01-23,766
110079,2019-01-24,771
110217,2019-01-25,775
124394,2019-01-26,777
131193,2019-01-27,777
157087,2019-01-28,779
109746,2019-01-29,783
138764,2019-01-30,789
147342,2019-01-31,794
157085,2019-02-01,802
86194,2019-02-02,809
106432,2019-02-03,811
147136,2019-02-04,811
112210,2019-02-05,840
126555,2019-02-06,840
153420,2019-02-07,631
131580,2019-02-08,634
127524,2019-02-09,639
84152,2019-02-10,638
87447,2019-02-11,638
139150,2019-02-12,649
132197,2019-02-13,653
131202,2019-02-14,655
134171,2019-02-15,653
36396,2019-02-16,653
137564,2019-02-17,653
158732,2019-02-18,653
132379,2019-02-19,668
131569,2019-02-20,674
131268,2019-02-21,677
139094,2019-02-22,678
110209,2019-02-23,678
133923,2019-02-24,678
86247,2019-02-25,678
131263,2019-02-26,680
132137,2019-02-27,681
109982,2019-02-28,682
139164,2019-03-01,711
113440,2019-03-02,712
153645,2019-03-03,712
132165,2019-03-04,712
132324,2019-03-05,726
87153,2019-03-06,732
132146,2019-03-07,733
153600,2019-03-08,724
152633,2019-03-09,737
164073,2019-03-10,737
6847,2019-03-11,739
153691,2019-03-12,741
156950,2019-03-13,742
156946,2019-03-14,742
52029,2019-03-15,743
134023,2019-03-16,743
129116,2019-03-17,744
132063,2019-03-18,744
153964,2019-03-19,744
70053,2019-03-20,739
77172,2019-03-21,740
153822,2019-03-22,740
164091,2019-03-23,740
164058,2019-03-24,740
164081,2019-03-25,740
86539,2019-03-26,740
61551,2019-03-27,740
31008,2019-03-28,740
156986,2019-03-29,739
156995,2019-03-30,739
110455,2019-03-31,739
132320,2019-04-01,738
36628,2019-04-02,740
110166,2019-04-03,741
153141,2019-04-04,741
110153,2019-04-05,739
31000,2019-04-06,739
109511,2019-04-07,740
104303,2019-04-08,740
147854,2019-04-09,741
128809,2019-04-10,742
125195,2019-04-11,743
139401,2019-04-12,743
147312,2019-04-14,743
139378,2019-04-15,744
153885,2019-04-16,754
66967,2019-04-17,755
