,ds,y
42150,2022-07-10,2270
156155,2022-07-11,2271
61314,2022-07-12,2299
11793,2022-07-13,2314
41923,2022-07-14,2343
116330,2022-07-15,2345
150330,2022-07-16,2347
42149,2022-07-17,2354
156111,2022-07-18,2355
124026,2022-07-19,2374
82947,2022-07-20,2414
155933,2022-07-21,2429
111445,2022-07-22,2444
11855,2022-07-23,2455
11857,2022-07-24,2455
120165,2022-07-25,2459
41474,2022-07-26,2501
123467,2022-07-27,2503
163470,2022-07-28,2506
82082,2022-07-29,2513
11928,2022-07-30,2530
96590,2022-07-31,2530
65923,2022-08-01,2536
82972,2022-08-02,2597
52741,2022-08-03,2604
52754,2022-08-04,2614
95931,2022-08-05,2640
141618,2022-08-06,2647
95935,2022-08-07,2652
96085,2022-08-08,2654
12271,2022-08-09,2668
445,2022-08-10,2668
156079,2022-08-11,2743
41703,2022-08-12,2767
57787,2022-08-13,2759
123637,2022-08-14,2759
150231,2022-08-15,2761
74379,2022-08-16,2785
41828,2022-08-17,2786
68958,2022-08-18,2781
150675,2022-08-19,2780
77973,2022-08-20,2785
74392,2022-08-21,2785
57904,2022-08-22,2790
83034,2022-08-23,2838
82789,2022-08-24,2846
61525,2022-08-25,2847
61654,2022-08-26,2842
143733,2022-08-27,2850
62005,2022-08-28,2850
161780,2022-08-29,2850
62055,2022-08-30,2853
123813,2022-08-31,2856
163568,2022-09-01,2869
143590,2022-09-02,2876
12206,2022-09-03,2880
136804,2022-09-04,2880
41959,2022-09-05,2880
96161,2022-09-06,2885
96667,2022-09-07,2907
96202,2022-09-08,2912
143825,2022-09-09,2914
12361,2022-09-10,2922
12979,2022-09-11,2922
150581,2022-09-12,2925
74623,2022-09-13,2955
90408,2022-09-14,2956
54144,2022-09-15,2959
42646,2022-09-16,2979
13452,2022-09-17,2991
107794,2022-09-18,2993
633,2022-09-19,2997
96303,2022-09-20,2998
13718,2022-09-21,3001
124218,2022-09-22,3021
66028,2022-09-23,3021
12601,2022-09-24,3028
638,2022-09-25,3030
609,2022-09-26,3031
14431,2022-09-27,3032
13864,2022-09-28,3037
57932,2022-09-29,3044
96524,2022-09-30,3048
13553,2022-10-01,3051
124404,2022-10-02,3052
93808,2022-10-03,3052
57945,2022-10-04,3053
143990,2022-10-05,3059
42243,2022-10-06,3061
66046,2022-10-07,3064
161829,2022-10-08,3075
136769,2022-10-09,3075
13922,2022-10-10,3075
42534,2022-10-11,3081
13287,2022-10-12,3082
42590,2022-10-13,3103
124421,2022-10-14,3103
62375,2022-10-15,3112
42875,2022-10-16,3112
71819,2022-10-17,3112
66219,2022-10-18,3121
42879,2022-10-19,3124
54187,2022-10-20,3126
62325,2022-10-21,3124
62412,2022-10-22,3129
62658,2022-10-23,3129
45528,2022-10-24,3129
63053,2022-10-25,3138
143912,2022-10-26,3140
13551,2022-10-27,3140
161789,2022-10-28,3143
151194,2022-10-29,3149
14946,2022-10-30,3149
66241,2022-10-31,3149
97315,2022-11-01,3162
62801,2022-11-02,3180
78164,2022-11-03,3186
71747,2022-11-04,3209
123114,2022-11-05,3216
63957,2022-11-06,3216
71721,2022-11-07,3217
97064,2022-11-08,3234
151027,2022-11-09,3235
62788,2022-11-10,3237
62841,2022-11-11,3246
62983,2022-11-12,3251
63097,2022-11-13,3251
52986,2022-11-14,3251
96762,2022-11-15,3252
28002,2022-11-16,3270
13852,2022-11-17,3289
114792,2022-11-18,3299
97160,2022-11-19,3314
54566,2022-11-20,3307
13901,2022-11-21,3307
54613,2022-11-22,3314
14038,2022-11-23,3317
21005,2022-11-24,3331
43308,2022-11-25,3332
58619,2022-11-26,3344
64901,2022-11-27,3344
123799,2022-11-28,3344
14211,2022-11-29,3351
91227,2022-11-30,3333
122069,2022-12-01,3328
116240,2022-12-02,3328
157629,2022-12-03,3317
63807,2022-12-04,3317
121724,2022-12-05,3318
122269,2022-12-06,3314
115844,2022-12-07,3314
20725,2022-12-08,3315
14335,2022-12-09,3315
42753,2022-12-10,3315
122076,2022-12-11,3314
124509,2022-12-12,3315
123809,2022-12-13,3314
122232,2022-12-14,3313
44718,2022-12-15,3314
14456,2022-12-16,3314
122234,2022-12-18,3314
44737,2022-12-19,3314
62966,2022-12-20,3315
58282,2022-12-22,3315
66238,2022-12-23,3315
119650,2022-12-24,3315
122136,2022-12-25,3314
97435,2022-12-28,3309
78163,2022-12-30,3309
77675,2022-12-31,3309
72652,2023-01-01,3309
51549,2023-01-02,3307
82013,2023-01-03,3307
43332,2023-01-04,3308
94552,2023-01-05,3310
43335,2023-01-06,3311
14468,2023-01-07,3302
96461,2023-01-08,3303
124540,2023-01-09,3303
59551,2023-01-10,3361
142827,2023-01-11,3388
19543,2023-01-12,3420
95172,2023-01-13,3427
29796,2023-01-14,3426
19288,2023-01-15,3433
119777,2023-01-16,3436
96761,2023-01-17,3473
74845,2023-01-18,3455
124040,2023-01-19,3444
117275,2023-01-20,3394
97535,2023-01-21,3390
121849,2023-01-22,3382
63800,2023-01-23,3364
123316,2023-01-24,3318
24110,2023-01-25,3329
15178,2023-01-26,3387
111175,2023-01-27,3394
150933,2023-01-28,3392
44073,2023-01-29,3384
69202,2023-01-30,3390
123335,2023-01-31,3377
77059,2023-02-01,3386
120934,2023-02-02,3408
96684,2023-02-03,3458
92093,2023-02-04,3514
21156,2023-02-05,3507
47338,2023-02-06,3519
1164,2023-02-07,3546
28695,2023-02-08,3562
63518,2023-02-09,3578
1203,2023-02-10,3580
44997,2023-02-11,3608
90450,2023-02-12,3610
95070,2023-02-13,3608
45149,2023-02-14,3633
94432,2023-02-15,3643
72959,2023-02-16,3668
53170,2023-02-17,3687
122733,2023-02-18,3693
117000,2023-02-19,3698
45435,2023-02-20,3690
64369,2023-02-21,3714
142898,2023-02-22,3728
121497,2023-02-23,3746
94868,2023-02-24,3757
150657,2023-02-25,3789
24498,2023-02-26,3789
16459,2023-02-27,3788
33834,2023-02-28,3792
94478,2023-03-01,3806
16594,2023-03-02,3832
58865,2023-03-03,3856
48086,2023-03-04,3856
1972,2023-03-05,3859
63787,2023-03-06,3861
16774,2023-03-07,3892
110802,2023-03-08,3927
76495,2023-03-09,3925
111347,2023-03-10,3943
122844,2023-03-11,3921
29515,2023-03-12,3926
46450,2023-03-13,3933
123681,2023-03-14,3946
34587,2023-03-15,3963
76592,2023-03-16,3979
63959,2023-03-17,3990
46909,2023-03-18,4009
96806,2023-03-19,4030
97997,2023-03-20,4033
1565,2023-03-21,4050
93947,2023-03-22,4046
97930,2023-03-23,4072
54730,2023-03-24,4075
2183,2023-03-25,4078
151141,2023-03-26,4076
34883,2023-03-27,4092
5831,2023-03-28,4086
47334,2023-03-29,4101
17646,2023-03-30,4110
98043,2023-03-31,4110
133057,2023-04-01,4106
123580,2023-04-02,4104
156085,2023-04-03,4107
49538,2023-04-04,4124
47492,2023-04-05,4146
17874,2023-04-06,4157
158241,2023-04-07,4143
95466,2023-04-08,4143
17905,2023-04-09,4144
17906,2023-04-10,4147
156202,2023-04-11,4153
124913,2023-04-12,4155
1681,2023-04-13,4169
54791,2023-04-14,4171
97410,2023-04-15,4157
29817,2023-04-16,4156
18097,2023-04-17,4157
151261,2023-04-18,4175
95180,2023-04-19,4189
24338,2023-04-20,4188
1760,2023-04-21,4199
66689,2023-04-22,4219
18268,2023-04-23,4218
54825,2023-04-24,4220
98083,2023-04-25,4233
160434,2023-04-26,4204
1827,2023-04-27,4221
42261,2023-04-28,4231
18452,2023-04-29,4237
18454,2023-04-30,4237
79021,2023-05-01,4237
18470,2023-05-02,4241
4255,2023-05-03,4251
18526,2023-05-04,4269
49187,2023-05-05,4277
93938,2023-05-06,4300
18559,2023-05-07,4288
49251,2023-05-08,4289
82321,2023-05-09,4292
18634,2023-05-10,4291
156200,2023-05-11,4293
5973,2023-05-12,4308
49233,2023-05-13,4316
64529,2023-05-14,4316
18710,2023-05-15,4317
18742,2023-05-16,4334
134384,2023-05-17,4337
150361,2023-05-18,4338
66754,2023-05-19,4349
69530,2023-05-20,4357
149847,2023-05-21,4357
151223,2023-05-22,4357
18891,2023-05-23,4360
30122,2023-05-24,4372
48544,2023-05-25,4388
144093,2023-05-26,4390
48589,2023-05-27,4383
18993,2023-05-28,4383
55025,2023-05-29,4383
48642,2023-05-30,4397
79736,2023-05-31,4384
48704,2023-06-01,4386
59627,2023-06-02,4392
73324,2023-06-03,4415
19098,2023-06-04,4418
124942,2023-06-05,4422
19138,2023-06-06,4468
50104,2023-06-07,4506
2187,2023-06-08,4518
76990,2023-06-09,4532
3951,2023-06-10,4538
48976,2023-06-11,4539
19302,2023-06-12,4543
50418,2023-06-13,4540
82408,2023-06-14,4577
156193,2023-06-15,4585
83220,2023-06-16,4606
19465,2023-06-17,4609
51764,2023-06-18,4616
120694,2023-06-19,4616
19553,2023-06-20,4278
69777,2023-06-21,4283
97749,2023-06-22,4301
19637,2023-06-23,4321
19654,2023-06-24,4327
20769,2023-06-25,4329
49387,2023-06-26,4372
30376,2023-06-27,4411
20036,2023-06-28,4425
98056,2023-06-29,4427
49448,2023-06-30,4438
143522,2023-07-01,4440
94480,2023-07-02,4442
96061,2023-07-03,4443
150720,2023-07-04,4484
19816,2023-07-05,4474
21619,2023-07-06,4499
94765,2023-07-07,4546
30484,2023-07-08,4555
59746,2023-07-09,4557
155240,2023-07-10,4557
59747,2023-07-11,4571
77874,2023-07-12,4590
65048,2023-07-13,4608
6258,2023-07-14,4616
20146,2023-07-15,4632
20157,2023-07-16,4631
30494,2023-07-17,4631
51906,2023-07-18,4656
77048,2023-07-19,4697
20972,2023-07-20,4721
53411,2023-07-21,4750
121410,2023-07-22,4754
4279,2023-07-23,4754
50294,2023-07-24,4755
50313,2023-07-25,4778
59783,2023-07-26,4811
55014,2023-07-27,4827
125005,2023-07-28,4833
6376,2023-07-29,4863
35370,2023-07-30,4871
2457,2023-07-31,4893
3552,2023-08-01,4914
2484,2023-08-02,4934
21565,2023-08-03,4958
35381,2023-08-04,4968
48945,2023-08-05,4978
4577,2023-08-06,4980
4007,2023-08-07,4985
4492,2023-08-08,4998
3545,2023-08-09,5002
107848,2023-08-10,5002
136960,2023-08-11,5012
30608,2023-08-12,5016
77103,2023-08-13,5016
59819,2023-08-14,5013
55049,2023-08-15,5030
119111,2023-08-16,5050
97572,2023-08-17,5057
30649,2023-08-18,5057
35451,2023-08-19,5062
50871,2023-08-20,5068
78998,2023-08-21,5072
124052,2023-08-22,5072
79970,2023-08-23,5066
50910,2023-08-24,5066
122766,2023-08-25,5060
20955,2023-08-26,5053
50951,2023-08-27,5049
24545,2023-08-28,5049
6467,2023-08-29,5066
35488,2023-08-30,5066
35494,2023-08-31,5071
35516,2023-09-01,5072
65175,2023-09-02,5076
98044,2023-09-03,5077
59899,2023-09-04,5077
51106,2023-09-05,5080
96083,2023-09-06,5082
77144,2023-09-07,5100
55077,2023-09-08,5103
51625,2023-09-09,5118
141821,2023-09-10,5123
51246,2023-09-11,5124
143642,2023-09-12,5163
3567,2023-09-13,5167
21293,2023-09-14,5178
30765,2023-09-15,5192
51335,2023-09-16,5215
51337,2023-09-17,5215
51799,2023-09-18,5215
51366,2023-09-19,5235
21386,2023-09-20,5249
24529,2023-09-21,5251
21443,2023-09-22,5264
51404,2023-09-23,5271
2731,2023-09-24,5270
97902,2023-09-25,5269
2596,2023-09-26,5270
51418,2023-09-27,5278
6561,2023-09-28,5278
21498,2023-09-29,5293
20467,2023-09-30,5297
64693,2023-10-01,5297
51580,2023-10-02,5298
6594,2023-10-03,5316
81887,2023-10-04,5334
6616,2023-10-05,5335
51518,2023-10-06,5342
35680,2023-10-07,5342
21691,2023-10-08,5342
124277,2023-10-09,5342
73487,2023-10-10,5342
55105,2023-10-11,5344
51821,2023-10-12,5349
96495,2023-10-13,5349
35685,2023-10-14,5350
55108,2023-10-15,5350
51899,2023-10-16,5350
51910,2023-10-17,5349
53529,2023-10-18,5353
124915,2023-10-19,5359
