,ds,y
122480,2022-04-17,15876
94554,2022-04-18,15880
77714,2022-04-19,15903
57341,2022-04-20,15979
41883,2022-04-21,16017
142527,2022-04-22,16034
92368,2022-04-23,16071
61097,2022-04-24,16068
94613,2022-04-25,16077
12910,2022-04-26,16127
90139,2022-04-27,16165
82718,2022-04-28,16170
57265,2022-04-29,16193
132995,2022-04-30,16205
40756,2022-05-01,16211
10505,2022-05-02,16221
142363,2022-05-03,16288
61127,2022-05-04,16380
79901,2022-05-05,16451
10462,2022-05-06,16513
23930,2022-05-07,16525
82740,2022-05-08,16524
78995,2022-05-09,16539
107394,2022-05-10,16578
10477,2022-05-11,16620
92558,2022-05-12,16644
150186,2022-05-13,16692
90333,2022-05-14,16719
57472,2022-05-15,16718
150335,2022-05-16,16734
33194,2022-05-17,16880
33463,2022-05-18,17027
33161,2022-05-19,17081
95043,2022-05-20,17126
52604,2022-05-21,17162
136645,2022-05-22,17166
71350,2022-05-23,17168
95514,2022-05-24,17286
11995,2022-05-25,17339
82810,2022-05-26,17371
91322,2022-05-27,17397
74150,2022-05-28,17431
10653,2022-05-29,17430
41220,2022-05-30,17436
163337,2022-05-31,17501
77798,2022-06-01,17511
122953,2022-06-02,17618
40927,2022-06-03,17673
27063,2022-06-04,17722
10779,2022-06-05,17736
32801,2022-06-06,17759
76122,2022-06-07,18051
40948,2022-06-08,18132
95976,2022-06-09,18213
136358,2022-06-10,18244
27601,2022-06-11,18369
33044,2022-06-12,18378
71373,2022-06-13,18403
11540,2022-06-14,18709
57637,2022-06-15,18865
57570,2022-06-16,18927
32815,2022-06-17,18941
95353,2022-06-18,18998
82885,2022-06-19,19000
33413,2022-06-20,19005
11264,2022-06-21,19198
11237,2022-06-22,19252
91973,2022-06-23,19302
74277,2022-06-24,19326
41078,2022-06-25,19344
3236,2022-06-26,19347
57801,2022-06-27,19379
77837,2022-06-28,19433
11591,2022-06-29,19482
95708,2022-06-30,19500
41699,2022-07-01,19530
143088,2022-07-02,19563
61344,2022-07-03,19570
65886,2022-07-04,19571
123136,2022-07-05,19595
11718,2022-07-06,19621
13328,2022-07-07,19648
157327,2022-07-08,19668
12842,2022-07-09,19678
42150,2022-07-10,19680
156155,2022-07-11,19689
61314,2022-07-12,19716
11793,2022-07-13,19734
41923,2022-07-14,19730
116330,2022-07-15,19731
150330,2022-07-16,19742
42149,2022-07-17,19745
156111,2022-07-18,19747
124026,2022-07-19,19765
82947,2022-07-20,19863
155933,2022-07-21,19888
111445,2022-07-22,19898
11855,2022-07-23,19927
11857,2022-07-24,19933
120165,2022-07-25,19934
41474,2022-07-26,19961
123467,2022-07-27,19977
163470,2022-07-28,20000
82082,2022-07-29,20043
11928,2022-07-30,20061
96590,2022-07-31,20059
65923,2022-08-01,20065
82972,2022-08-02,20151
52741,2022-08-03,20203
52754,2022-08-04,20234
95931,2022-08-05,20269
141618,2022-08-06,20267
95935,2022-08-07,20273
96085,2022-08-08,20276
12271,2022-08-09,20386
445,2022-08-10,20403
156079,2022-08-11,20500
41703,2022-08-12,20525
57787,2022-08-13,20554
123637,2022-08-14,20556
150231,2022-08-15,20564
74379,2022-08-16,20617
41828,2022-08-17,20638
68958,2022-08-18,20662
150675,2022-08-19,20681
77973,2022-08-20,20701
74392,2022-08-21,20720
57904,2022-08-22,20732
83034,2022-08-23,20817
82789,2022-08-24,20874
61525,2022-08-25,20953
61654,2022-08-26,20992
143733,2022-08-27,21029
62005,2022-08-28,21034
161780,2022-08-29,21042
62055,2022-08-30,21180
123813,2022-08-31,21247
163568,2022-09-01,21309
143590,2022-09-02,21416
12206,2022-09-03,21446
136804,2022-09-04,21460
41959,2022-09-05,21471
96161,2022-09-06,21638
96667,2022-09-07,21702
96202,2022-09-08,21762
143825,2022-09-09,21800
12361,2022-09-10,21840
12979,2022-09-11,21843
150581,2022-09-12,21853
74623,2022-09-13,22016
90408,2022-09-14,22055
54144,2022-09-15,22089
42646,2022-09-16,22139
13452,2022-09-17,22190
107794,2022-09-18,22194
633,2022-09-19,22207
96303,2022-09-20,22396
13718,2022-09-21,22503
124218,2022-09-22,22543
66028,2022-09-23,22605
12601,2022-09-24,22626
638,2022-09-25,22633
609,2022-09-26,22646
14431,2022-09-27,22833
13864,2022-09-28,22910
57932,2022-09-29,23007
96524,2022-09-30,23051
13553,2022-10-01,23090
124404,2022-10-02,23107
93808,2022-10-03,23109
57945,2022-10-04,23264
143990,2022-10-05,23313
42243,2022-10-06,23354
66046,2022-10-07,23372
161829,2022-10-08,23408
136769,2022-10-09,23420
13922,2022-10-10,23426
42534,2022-10-11,23563
13287,2022-10-12,23723
42590,2022-10-13,23817
124421,2022-10-14,23899
62375,2022-10-15,23959
42875,2022-10-16,23964
71819,2022-10-17,23971
66219,2022-10-18,24088
42879,2022-10-19,24146
54187,2022-10-20,24171
62325,2022-10-21,24201
62412,2022-10-22,24223
62658,2022-10-23,24231
45528,2022-10-24,24238
63053,2022-10-25,24324
143912,2022-10-26,24356
13551,2022-10-27,24411
161789,2022-10-28,24436
151194,2022-10-29,24462
14946,2022-10-30,24467
66241,2022-10-31,24467
97315,2022-11-01,24495
62801,2022-11-02,24538
78164,2022-11-03,24532
71747,2022-11-04,24563
123114,2022-11-05,24555
63957,2022-11-06,24560
71721,2022-11-07,24567
97064,2022-11-08,24613
151027,2022-11-09,24664
62788,2022-11-10,24684
62841,2022-11-11,24709
62983,2022-11-12,24741
63097,2022-11-13,24747
52986,2022-11-14,24758
96762,2022-11-15,24830
28002,2022-11-16,24867
13852,2022-11-17,24886
114792,2022-11-18,24917
97160,2022-11-19,24926
54566,2022-11-20,24933
13901,2022-11-21,24942
54613,2022-11-22,24974
14038,2022-11-23,24996
21005,2022-11-24,25021
43308,2022-11-25,25020
58619,2022-11-26,25044
64901,2022-11-27,25045
123799,2022-11-28,25046
14211,2022-11-29,25084
91227,2022-11-30,25088
122069,2022-12-01,25098
116240,2022-12-02,25113
157629,2022-12-03,25128
63807,2022-12-04,25129
121724,2022-12-05,25129
122269,2022-12-06,25134
115844,2022-12-07,25119
20725,2022-12-08,25127
14335,2022-12-09,25131
42753,2022-12-10,25136
122076,2022-12-11,25136
124509,2022-12-12,25138
123809,2022-12-13,25126
122232,2022-12-14,25132
44718,2022-12-15,25133
14456,2022-12-16,25132
122234,2022-12-18,25136
44737,2022-12-19,25138
62966,2022-12-20,25136
58282,2022-12-22,25136
66238,2022-12-23,25136
119650,2022-12-24,25135
122136,2022-12-25,25133
97435,2022-12-28,25134
78163,2022-12-30,25138
77675,2022-12-31,25129
72652,2023-01-01,25130
51549,2023-01-02,25163
82013,2023-01-03,25182
43332,2023-01-04,25189
94552,2023-01-05,25210
43335,2023-01-06,25219
14468,2023-01-07,25220
96461,2023-01-08,25217
124540,2023-01-09,25212
59551,2023-01-10,25400
142827,2023-01-11,25394
19543,2023-01-12,25472
95172,2023-01-13,25463
29796,2023-01-14,25453
19288,2023-01-15,25470
119777,2023-01-16,25476
96761,2023-01-17,25573
74845,2023-01-18,25545
124040,2023-01-19,26134
117275,2023-01-20,26272
97535,2023-01-21,26287
121849,2023-01-22,26287
63800,2023-01-23,26308
123316,2023-01-24,26430
24110,2023-01-25,26436
15178,2023-01-26,26488
111175,2023-01-27,26544
150933,2023-01-28,26610
44073,2023-01-29,26599
69202,2023-01-30,26648
123335,2023-01-31,26706
77059,2023-02-01,26708
120934,2023-02-02,26849
96684,2023-02-03,26953
92093,2023-02-04,26999
21156,2023-02-05,27003
47338,2023-02-06,27032
1164,2023-02-07,27254
28695,2023-02-08,27390
63518,2023-02-09,27416
1203,2023-02-10,27548
44997,2023-02-11,27653
90450,2023-02-12,27636
95070,2023-02-13,27649
45149,2023-02-14,27765
94432,2023-02-15,27811
72959,2023-02-16,27899
53170,2023-02-17,27969
122733,2023-02-18,28051
117000,2023-02-19,28064
45435,2023-02-20,28065
64369,2023-02-21,28161
142898,2023-02-22,28218
121497,2023-02-23,28293
94868,2023-02-24,28323
150657,2023-02-25,28364
24498,2023-02-26,28390
16459,2023-02-27,28404
33834,2023-02-28,28540
94478,2023-03-01,28635
16594,2023-03-02,28728
58865,2023-03-03,28864
48086,2023-03-04,28988
1972,2023-03-05,28996
63787,2023-03-06,29015
16774,2023-03-07,29196
110802,2023-03-08,29266
76495,2023-03-09,29344
111347,2023-03-10,29441
122844,2023-03-11,29495
29515,2023-03-12,29490
46450,2023-03-13,29510
123681,2023-03-14,29726
34587,2023-03-15,29882
76592,2023-03-16,30100
63959,2023-03-17,30168
46909,2023-03-18,30267
96806,2023-03-19,30290
97997,2023-03-20,30310
1565,2023-03-21,30327
93947,2023-03-22,30343
97930,2023-03-23,30483
54730,2023-03-24,30553
2183,2023-03-25,30627
151141,2023-03-26,30659
34883,2023-03-27,30677
5831,2023-03-28,30744
47334,2023-03-29,30787
17646,2023-03-30,30822
98043,2023-03-31,30847
133057,2023-04-01,30898
123580,2023-04-02,30903
156085,2023-04-03,30907
49538,2023-04-04,30985
47492,2023-04-05,31030
17874,2023-04-06,31064
158241,2023-04-07,30934
95466,2023-04-08,30937
17905,2023-04-09,30947
17906,2023-04-10,30949
156202,2023-04-11,30965
124913,2023-04-12,30979
1681,2023-04-13,31086
54791,2023-04-14,31158
97410,2023-04-15,31201
29817,2023-04-16,31198
18097,2023-04-17,31196
151261,2023-04-18,31269
95180,2023-04-19,31313
24338,2023-04-20,31348
1760,2023-04-21,31395
66689,2023-04-22,31464
18268,2023-04-23,31474
54825,2023-04-24,31477
98083,2023-04-25,31568
160434,2023-04-26,31619
1827,2023-04-27,31638
42261,2023-04-28,31634
18452,2023-04-29,31623
18454,2023-04-30,31631
79021,2023-05-01,31634
18470,2023-05-02,31648
4255,2023-05-03,31717
18526,2023-05-04,31771
49187,2023-05-05,31814
93938,2023-05-06,31862
18559,2023-05-07,31888
49251,2023-05-08,31896
82321,2023-05-09,31926
18634,2023-05-10,31959
156200,2023-05-11,31995
5973,2023-05-12,32037
49233,2023-05-13,32074
64529,2023-05-14,32074
18710,2023-05-15,32076
18742,2023-05-16,32117
134384,2023-05-17,32179
150361,2023-05-18,32222
66754,2023-05-19,32263
69530,2023-05-20,32277
149847,2023-05-21,32280
151223,2023-05-22,32281
18891,2023-05-23,32309
30122,2023-05-24,32349
48544,2023-05-25,32430
144093,2023-05-26,32470
48589,2023-05-27,32499
18993,2023-05-28,32508
55025,2023-05-29,32527
48642,2023-05-30,32592
79736,2023-05-31,32625
48704,2023-06-01,32640
59627,2023-06-02,32678
73324,2023-06-03,32737
19098,2023-06-04,32752
124942,2023-06-05,32755
19138,2023-06-06,32823
50104,2023-06-07,32903
2187,2023-06-08,32986
76990,2023-06-09,33025
3951,2023-06-10,33055
48976,2023-06-11,33058
19302,2023-06-12,33065
50418,2023-06-13,33087
82408,2023-06-14,33118
156193,2023-06-15,33148
83220,2023-06-16,33192
19465,2023-06-17,33202
51764,2023-06-18,33204
120694,2023-06-19,33214
19553,2023-06-20,30996
69777,2023-06-21,31054
97749,2023-06-22,31089
19637,2023-06-23,31127
19654,2023-06-24,31149
20769,2023-06-25,31166
49387,2023-06-26,31173
30376,2023-06-27,31217
20036,2023-06-28,31230
98056,2023-06-29,31241
49448,2023-06-30,31246
143522,2023-07-01,31255
94480,2023-07-02,31258
96061,2023-07-03,31257
150720,2023-07-04,31269
19816,2023-07-05,31223
21619,2023-07-06,31234
94765,2023-07-07,31233
30484,2023-07-08,31252
59746,2023-07-09,31257
155240,2023-07-10,31258
59747,2023-07-11,31260
77874,2023-07-12,31269
65048,2023-07-13,31265
6258,2023-07-14,31274
20146,2023-07-15,31290
20157,2023-07-16,31297
30494,2023-07-17,31300
51906,2023-07-18,31322
77048,2023-07-19,31381
20972,2023-07-20,31430
53411,2023-07-21,31451
121410,2023-07-22,31471
4279,2023-07-23,31469
50294,2023-07-24,31479
50313,2023-07-25,31536
59783,2023-07-26,31570
55014,2023-07-27,31585
125005,2023-07-28,31591
6376,2023-07-29,31611
35370,2023-07-30,31620
2457,2023-07-31,31625
3552,2023-08-01,31656
2484,2023-08-02,31726
21565,2023-08-03,31757
35381,2023-08-04,31794
48945,2023-08-05,31832
4577,2023-08-06,31844
4007,2023-08-07,31850
4492,2023-08-08,31873
3545,2023-08-09,31892
107848,2023-08-10,31898
136960,2023-08-11,31899
30608,2023-08-12,31912
77103,2023-08-13,31923
59819,2023-08-14,31928
55049,2023-08-15,31960
119111,2023-08-16,31993
97572,2023-08-17,32028
30649,2023-08-18,32045
35451,2023-08-19,32055
50871,2023-08-20,32060
78998,2023-08-21,32064
124052,2023-08-22,32071
79970,2023-08-23,32068
50910,2023-08-24,32086
122766,2023-08-25,32118
20955,2023-08-26,32127
50951,2023-08-27,32123
24545,2023-08-28,32125
6467,2023-08-29,32201
35488,2023-08-30,32211
35494,2023-08-31,32237
35516,2023-09-01,32255
65175,2023-09-02,32312
98044,2023-09-03,32314
59899,2023-09-04,32317
51106,2023-09-05,32369
96083,2023-09-06,32410
77144,2023-09-07,32431
55077,2023-09-08,32442
51625,2023-09-09,32462
141821,2023-09-10,32498
51246,2023-09-11,32501
143642,2023-09-12,32516
3567,2023-09-13,32528
21293,2023-09-14,32574
30765,2023-09-15,32611
51335,2023-09-16,32643
51337,2023-09-17,32654
51799,2023-09-18,32656
51366,2023-09-19,32715
21386,2023-09-20,32721
24529,2023-09-21,32732
21443,2023-09-22,32750
51404,2023-09-23,32762
2731,2023-09-24,32775
97902,2023-09-25,32775
2596,2023-09-26,32780
51418,2023-09-27,32785
6561,2023-09-28,32781
21498,2023-09-29,32791
20467,2023-09-30,32800
64693,2023-10-01,32800
51580,2023-10-02,32805
6594,2023-10-03,32841
81887,2023-10-04,32830
6616,2023-10-05,32847
51518,2023-10-06,32852
35680,2023-10-07,32852
21691,2023-10-08,32854
124277,2023-10-09,32853
73487,2023-10-10,32861
55105,2023-10-11,32872
51821,2023-10-12,32888
96495,2023-10-13,32904
35685,2023-10-14,32914
55108,2023-10-15,32913
51899,2023-10-16,32918
51910,2023-10-17,32925
53529,2023-10-18,32961
124915,2023-10-19,32991
