Year,Quarter,Month,Day,SmartStart ECD - FBProphet,SmartStart ECD - SS Targets
2021,Qtr 2,May,14,1003.893177727415,
2021,Qtr 2,May,15,1007.488914821645,
2021,Qtr 2,May,16,1010.501342655137,
2021,Qtr 2,May,17,1011.952417813072,
2021,Qtr 2,May,18,1017.317739359046,
2021,Qtr 2,May,19,1020.44488972769,
2021,Qtr 2,May,20,1025.753727309001,
2021,Qtr 2,May,21,1029.600876117478,
2021,Qtr 2,May,22,1033.279429329727,
2021,Qtr 2,May,23,1036.241308284804,
2021,Qtr 2,May,24,1037.514212122283,
2021,Qtr 2,May,25,1042.583509054398,
2021,Qtr 2,May,26,1045.310266390709,
2021,Qtr 2,May,27,1050.131116744855,
2021,Qtr 2,May,28,1053.422218317515,
2021,Qtr 2,May,29,1056.498341696227,
2021,Qtr 2,May,30,1058.83454311833,
2021,Qtr 2,May,31,1059.48237987835,
2021,Qtr 2,June,1,1063.951040927738,
2021,Qtr 2,June,2,1066.124612727753,
2021,Qtr 2,June,3,1070.46120093356,
2021,Qtr 2,June,4,1073.356188466533,
2021,Qtr 2,June,5,1076.14068391289,
2021,Qtr 2,June,6,1078.230381008941,
2021,Qtr 2,June,7,1078.758096531356,
2021,Qtr 2,June,8,1083.23778527144,
2021,Qtr 2,June,9,1085.553851847631,
2021,Qtr 2,June,10,1090.160192842547,
2021,Qtr 2,June,11,1093.443512018026,
2021,Qtr 2,June,12,1096.721961815377,
2021,Qtr 2,June,13,1099.466585991397,
2021,Qtr 2,June,14,1100.717527644181,
2021,Qtr 2,June,15,1105.965377636373,
2021,Qtr 2,June,16,1109.068878735734,
2021,Qtr 2,June,17,1114.454694722316,
2021,Qtr 2,June,18,1118.481507409715,
2021,Qtr 2,June,19,1122.439472123695,
2021,Qtr 2,June,20,1125.772482757446,
2021,Qtr 2,June,21,1127.495186555225,
2021,Qtr 2,June,22,1133.075099866731,
2021,Qtr 2,June,23,1136.351017466077,
2021,Qtr 2,June,24,1141.733403669123,
2021,Qtr 2,June,25,1145.569009516551,
2021,Qtr 2,June,26,1149.140730777614,
2021,Qtr 2,June,27,1151.890145471214,
2021,Qtr 2,June,28,1152.834662374418,
2021,Qtr 2,June,29,1157.449627087261,
2021,Qtr 2,June,30,1159.586577732051,
2021,Qtr 3,July,1,1163.67334219092,
2021,Qtr 3,July,2,1166.078228910426,
2021,Qtr 3,July,3,1168.10933766582,
2021,Qtr 3,July,5,1168.507408272773,
2021,Qtr 3,July,6,1171.429473275898,
2021,Qtr 3,July,7,1171.886671198047,
2021,Qtr 3,July,8,1174.339050205548,
2021,Qtr 3,July,9,1175.186000985516,
2021,Qtr 3,July,10,1175.764733195499,
2021,Qtr 3,July,11,1175.571379767053,
2021,Qtr 3,July,12,1173.676701215767,
2021,Qtr 3,July,13,1175.606777627528,
2021,Qtr 3,July,14,1175.259920725442,
2021,Qtr 3,July,15,1177.105536299377,
2021,Qtr 3,July,16,1177.547224338938,
2021,Qtr 3,July,17,1177.921174478199,
2021,Qtr 3,July,19,1175.99533848419,
2021,Qtr 3,July,20,1178.265526954604,
2021,Qtr 3,July,21,1178.406363164216,
2021,Qtr 3,July,22,1180.863879947695,
2021,Qtr 3,July,23,1182.015476377491,
2021,Qtr 3,July,24,1183.169085353825,
2021,Qtr 3,July,26,1182.893510635879,
2021,Qtr 3,July,27,1185.975092451937,
2021,Qtr 3,July,28,1186.880368645665,
2021,Qtr 3,July,29,1190.029513325599,
2021,Qtr 3,July,30,1191.776957589838,
2021,Qtr 3,July,31,1193.41120949763,
2021,Qtr 3,August,1,1194.377399168436,
2021,Qtr 3,August,2,1193.694479635466,
2021,Qtr 3,August,3,1196.837428039281,
2021,Qtr 3,August,4,1197.262078066157,
2021,Qtr 3,August,5,1199.786061985602,
2021,Qtr 3,August,6,1200.772528314755,
2021,Qtr 3,August,7,1201.523236830189,
2021,Qtr 3,August,9,1199.74478781235,
2021,Qtr 3,August,10,1201.754408958737,
2021,Qtr 3,August,11,1201.40505548939,
2021,Qtr 3,August,12,1203.148340948781,
2021,Qtr 3,August,13,1203.375549786801,
2021,Qtr 3,August,14,1203.416327247197,
2021,Qtr 3,August,15,1202.759970083173,
2021,Qtr 3,August,16,1200.471285649347,
2021,Qtr 3,August,17,1202.071403361942,
2021,Qtr 3,August,18,1201.454768271,
2021,Qtr 3,August,19,1203.088045451076,
2021,Qtr 3,August,20,1203.373222093476,
2021,Qtr 3,August,21,1203.645965572606,
2021,Qtr 3,August,22,1203.396719333869,
2021,Qtr 3,August,23,1201.686509597711,
2021,Qtr 3,August,24,1204.027848135115,
2021,Qtr 3,August,25,1204.301957910903,
2021,Qtr 3,August,26,1206.958043235339,
2021,Qtr 3,August,27,1208.37688033882,
2021,Qtr 3,August,28,1209.869772100177,
2021,Qtr 3,August,30,1210.501043656758,
2021,Qtr 3,August,31,1214.15497791591,
2021,Qtr 3,September,1,1215.713838922633,
2021,Qtr 3,September,2,1219.598068210606,
2021,Qtr 3,September,3,1222.161239448443,
2021,Qtr 3,September,4,1224.689770443981,
2021,Qtr 3,September,5,1226.625393662357,
2021,Qtr 3,September,6,1226.982318066847,
2021,Qtr 3,September,7,1231.229428035692,
2021,Qtr 3,September,8,1233.208708494555,
2021,Qtr 3,September,9,1237.335583199424,
2021,Qtr 3,September,10,1239.963411345998,
2021,Qtr 3,September,11,1242.3831603622,
2021,Qtr 3,September,12,1244.045698792303,
2021,Qtr 3,September,13,1243.97864791576,
2021,Qtr 3,September,14,1247.668147594665,
2021,Qtr 3,September,15,1248.976738839084,
2021,Qtr 3,September,16,1252.343066579658,
2021,Qtr 3,September,17,1254.145667085364,
2021,Qtr 3,September,18,1255.701879273807,
2021,Qtr 3,September,19,1256.489346702142,
2021,Qtr 3,September,20,1255.562072566751,
2021,Qtr 3,September,21,1258.431406989017,
2021,Qtr 3,September,22,1258.983192249931,
2021,Qtr 3,September,23,1261.676791336848,
2021,Qtr 3,September,24,1262.908284164133,
2021,Qtr 3,September,25,1264.008888097928,
2021,Qtr 3,September,26,1264.466083899531,
2021,Qtr 3,September,27,1263.339420262478,
2021,Qtr 3,September,28,1266.14138326824,
2021,Qtr 3,September,29,1266.754559466418,
2021,Qtr 3,September,30,1269.630816894883,
2021,Qtr 4,October,1,1271.15478329917,
2021,Qtr 4,October,2,1272.741078260585,
2021,Qtr 4,October,3,1273.760722328607,
2021,Qtr 4,October,4,1273.252771257356,
2021,Qtr 4,October,5,1276.707452252048,
2021,Qtr 4,October,6,1277.984055495109,
2021,Qtr 4,October,7,1281.510873782839,
2021,Qtr 4,October,8,1283.649446225136,
2021,Qtr 4,October,9,1285.694130133104,
2021,Qtr 4,October,10,1287.09444658762,
2021,Qtr 4,October,11,1286.87213520188,
2021,Qtr 4,October,12,1290.503265835484,
2021,Qtr 4,October,13,1291.836597656274,
2021,Qtr 4,October,14,1295.293872969626,
2021,Qtr 4,October,15,1297.234290706492,
2021,Qtr 4,October,18,1299.131713681312,
2021,Qtr 4,October,19,1302.111654750716,
2021,Qtr 4,October,20,1302.715392051628,
2021,Qtr 4,October,21,1305.385036611109,
2021,Qtr 4,October,22,1306.502384737611,
2021,Qtr 4,October,23,1307.38789323362,
2021,Qtr 4,October,24,1307.522240708755,
2021,Qtr 4,October,25,1305.962433935189,
2021,Qtr 4,October,26,1308.222835510784,
2021,Qtr 4,October,27,1308.192335967724,
2021,Qtr 4,October,28,1310.333393748041,
2021,Qtr 4,October,29,1311.045226125894,
2021,Qtr 4,October,30,1311.662207139624,
2021,Qtr 4,October,31,1311.674953825991,
2021,Qtr 4,November,1,1310.14607486038,
2021,Qtr 4,November,2,1312.590969587053,
2021,Qtr 4,November,3,1312.894908490033,
2021,Qtr 4,November,4,1315.51212238033,
2021,Qtr 4,November,5,1316.829183044284,
2021,Qtr 4,November,6,1318.163726882813,
2021,Qtr 4,November,7,1318.985994219938,
2021,Qtr 4,November,8,1318.335145926206,
2021,Qtr 4,November,9,1321.70072939233,
2021,Qtr 4,November,10,1322.940505919945,
2021,Qtr 4,November,11,1326.48034533516,
2021,Qtr 4,November,12,1328.678447235995,
2021,Qtr 4,November,14,1332.364136455013,
2021,Qtr 4,November,15,1332.311889520203,
2021,Qtr 4,November,16,1336.13755217062,
2021,Qtr 4,November,17,1337.682575729308,
2021,Qtr 4,November,18,1341.360926240964,
2021,Qtr 4,November,19,1343.523730391283,
2021,Qtr 4,November,20,1345.459140570579,
2021,Qtr 4,November,21,1346.614857316504,
2021,Qtr 4,November,22,1346.01524073759,
2021,Qtr 4,November,23,1349.143358207895,
2021,Qtr 4,November,24,1349.859161700109,
2021,Qtr 4,November,25,1352.599488481963,
2021,Qtr 4,November,26,1353.742139504453,
2021,Qtr 4,November,27,1354.605064588552,
2021,Qtr 4,November,28,1354.668111342954,
2021,Qtr 4,November,29,1352.989290883829,
2021,Qtr 4,November,30,1358.895810705886,
2021,Qtr 4,December,1,1362.471696011943,
2021,Qtr 4,December,2,1368.186513416999,
2021,Qtr 4,December,3,1372.44868289648,
2021,Qtr 4,December,4,1376.603829383858,
2021,Qtr 4,December,5,1380.155775185441,
2021,Qtr 4,December,6,1382.182147800347,
2021,Qtr 4,December,7,1388.214992802415,
2021,Qtr 4,December,8,1392.157625676138,
2021,Qtr 4,December,9,1398.483453841262,
2021,Qtr 4,December,10,1403.599056604495,
2021,Qtr 4,December,13,1417.245717905226,
2021,Qtr 4,December,14,1424.974369642752,
2021,Qtr 4,December,16,1439.068840821349,
2021,Qtr 4,December,17,1446.252352058083,
2021,Qtr 4,December,21,1476.138899698403,
2021,Qtr 4,December,22,1483.951916448292,
2021,Qtr 4,December,27,1527.600464210206,
2021,Qtr 4,December,30,1558.229652128275,
2022,Qtr 1,January,1,1577.192058603047,
2022,Qtr 1,January,2,1585.94886671122,
2022,Qtr 1,January,3,1593.076861731558,
2022,Qtr 1,January,4,1604.069755826295,
2022,Qtr 1,January,5,1612.797657932977,
2022,Qtr 1,January,6,1623.706485149008,
2022,Qtr 1,January,7,1633.181460688375,
2022,Qtr 1,January,8,1642.545746235438,
2022,Qtr 1,January,9,1651.281683702155,
2022,Qtr 1,January,10,1658.446616341003,
2022,Qtr 1,January,11,1669.553675305179,
2022,Qtr 1,January,12,1678.488763132949,
2022,Qtr 1,January,13,1689.709464174654,
2022,Qtr 1,January,14,1699.608169697036,
2022,Qtr 1,January,15,1709.510476300463,
2022,Qtr 1,January,16,1718.896339357485,
2022,Qtr 1,January,17,1726.815953827897,
2022,Qtr 1,January,18,1738.770746580705,
2022,Qtr 1,January,19,1748.630705438582,
2022,Qtr 1,January,20,1760.833764589733,
2022,Qtr 1,January,21,1771.74951992598,
2022,Qtr 1,January,22,1782.678315384086,
2022,Qtr 1,January,23,1793.073161575748,
2022,Qtr 1,January,24,1801.956436376518,
2022,Qtr 1,January,25,1814.801727323616,
2022,Qtr 1,January,26,1825.452015876064,
2022,Qtr 1,January,27,1838.319897876645,
2022,Qtr 1,January,28,1849.752089066692,
2022,Qtr 1,January,29,1861.029233344598,
2022,Qtr 1,January,30,1871.588453672287,
2022,Qtr 1,January,31,1880.440576548457,
2022,Qtr 1,February,1,1893.052374322974,
2022,Qtr 1,February,2,1903.265013459626,
2022,Qtr 1,February,3,1915.494395116126,
2022,Qtr 1,February,4,1926.095633126687,
2022,Qtr 1,February,5,1936.362687623989,
2022,Qtr 1,February,6,1945.750599042367,
2022,Qtr 1,February,7,1953.292262404007,
2022,Qtr 1,February,8,1964.480099025995,
2022,Qtr 1,February,9,1973.183830117561,
2022,Qtr 1,February,10,1983.850058018006,
2022,Qtr 1,February,11,1992.865921990958,
2022,Qtr 1,February,12,2001.557870451948,
2022,Qtr 1,February,13,2009.413019129285,
2022,Qtr 1,February,14,2015.495060212657,
2022,Qtr 1,February,15,2025.325104440901,
2022,Qtr 1,February,16,2032.798684350815,
2022,Qtr 1,February,17,2042.384646437785,
2022,Qtr 1,February,18,2050.488218755596,
2022,Qtr 1,February,19,2058.449312487565,
2022,Qtr 1,February,20,2065.763540209662,
2022,Qtr 1,February,21,2071.497925307996,
2022,Qtr 1,February,22,2081.171689831666,
2022,Qtr 1,February,23,2088.673350109658,
2022,Qtr 1,February,24,2098.459844743385,
2022,Qtr 1,February,25,2106.919974221046,
2022,Qtr 1,February,26,2115.373199485598,
2022,Qtr 1,February,27,2123.291267395326,
2022,Qtr 1,February,28,2129.714619618242,
2022,Qtr 1,March,1,2140.133951713284,
2022,Qtr 1,March,2,2148.408129199011,
2022,Qtr 1,March,3,2158.964161358858,
2022,Qtr 1,March,4,2168.16148753258,
2022,Qtr 1,March,5,2177.291598813914,
2022,Qtr 1,March,6,2185.800439480489,
2022,Qtr 1,March,7,2192.705522569886,
2022,Qtr 1,March,8,2203.478106356918,
2022,Qtr 1,March,9,2211.961621240809,
2022,Qtr 1,March,10,2222.572033702541,
2022,Qtr 1,March,11,2231.662391596013,
2022,Qtr 1,March,12,2240.522567104409,
2022,Qtr 1,March,13,2248.601639172508,
2022,Qtr 1,March,14,2254.92485144497,
2022,Qtr 1,March,15,2264.975498147446,
2022,Qtr 1,March,16,2272.612936982301,
2022,Qtr 1,March,17,2282.272428844014,
2022,Qtr 1,March,18,2290.329064941891,
2022,Qtr 1,March,19,2298.096816667704,
2022,Qtr 1,March,20,2305.05017113349,
2022,Qtr 1,March,21,2310.240310999016,
2022,Qtr 1,March,22,2319.17621441291,
2022,Qtr 1,March,23,2325.741897628173,
2022,Qtr 1,March,24,2334.395522989049,
2022,Qtr 1,March,25,2341.532654494468,
2022,Qtr 1,March,26,2348.484715980856,
2022,Qtr 1,March,27,2354.740132063635,
2022,Qtr 1,March,28,2359.360124676961,
2022,Qtr 1,March,29,2367.85955184969,
2022,Qtr 1,March,30,2374.124018376413,
2022,Qtr 1,March,31,2382.608984265452,
2022,Qtr 2,April,1,2389.703152360089,
2022,Qtr 2,April,2,2396.727185411679,
2022,Qtr 2,April,3,2403.1552241822,
2022,Qtr 2,April,4,2408.031167325346,
2022,Qtr 2,April,5,2416.850084440763,
2022,Qtr 2,April,6,2423.475974030737,
2022,Qtr 2,April,7,2432.341572173536,
2022,Qtr 2,April,8,2439.812471712992,
2022,Qtr 2,April,9,2447.186579771611,
2022,Qtr 2,April,10,2453.916362497317,
2022,Qtr 2,April,11,2459.025815612489,
2022,Qtr 2,April,12,2467.992511133642,
2022,Qtr 2,April,13,2474.665912749499,
2022,Qtr 2,April,14,2483.467648791785,
2022,Qtr 2,April,15,2490.755988583573,
2022,Qtr 2,April,16,2497.825539240431,
2022,Qtr 2,April,17,2504.129604703071,
2022,Qtr 2,April,18,2508.697142248696,
2022,Qtr 2,April,19,2517.014667431546,
2022,Qtr 2,April,20,2522.944304404039,
2022,Qtr 2,April,21,2530.923678756871,
2022,Qtr 2,April,22,2537.329910355789,
2022,Qtr 2,April,23,2543.478738074502,
2022,Qtr 2,April,24,2548.84623570721,
2022,Qtr 2,April,25,2552.485073961416,
2022,Qtr 2,April,26,2559.905700688674,
2022,Qtr 2,April,27,2564.99365842264,
2022,Qtr 2,April,28,2572.208758722659,
2022,Qtr 2,April,29,2577.948392725889,
2022,Qtr 2,April,30,2583.546030635191,
2022,Qtr 2,May,1,2588.492388526129,
2022,Qtr 2,May,2,2591.851234168678,
2022,Qtr 2,May,3,2599.14021800176,
2022,Qtr 2,May,4,2604.247959073234,
2022,Qtr 2,May,5,2611.633112622503,
2022,Qtr 2,May,6,2617.687702104778,
2022,Qtr 2,May,7,2623.735767891399,
2022,Qtr 2,May,8,2629.254806660627,
2022,Qtr 2,May,9,2633.291965056665,
2022,Qtr 2,May,10,2641.34536213106,
2022,Qtr 2,May,11,2647.281755595317,
2022,Qtr 2,May,12,2655.53626106139,
2022,Qtr 2,May,13,2662.476387376688,
2022,Qtr 2,May,14,2669.401418995426,
2022,Qtr 2,May,15,2675.764597147873,
2022,Qtr 2,May,16,2680.590040842987,
2022,Qtr 2,May,17,2689.354760066078,
2022,Qtr 2,May,18,2695.906955107197,
2022,Qtr 2,May,19,2704.666291801252,
2022,Qtr 2,May,20,2711.988398677063,
2022,Qtr 2,May,21,2719.164602654848,
2022,Qtr 2,May,22,2725.644343995653,
2022,Qtr 2,May,23,2730.452204066436,
2022,Qtr 2,May,24,2739.069894629799,
2022,Qtr 2,May,25,2745.354402881988,
2022,Qtr 2,May,26,2753.737986249755,
2022,Qtr 2,May,27,2760.592270999352,
2022,Qtr 2,May,28,2767.227482948207,
2022,Qtr 2,May,29,2773.114265890658,
2022,Qtr 2,May,30,2777.300039027151,
2022,Qtr 2,May,31,2785.290262128885,
2022,Qtr 2,June,1,2790.965824386086,
2022,Qtr 2,June,2,2798.782273734115,
2022,Qtr 2,June,3,2805.133163872044,
2022,Qtr 2,June,4,2811.348570113462,
2022,Qtr 2,June,5,2816.9162515316,
2022,Qtr 2,June,6,2820.897430885354,
2022,Qtr 2,June,7,2828.807578990507,
2022,Qtr 2,June,8,2834.533434609745,
2022,Qtr 2,June,9,2842.531988511118,
2022,Qtr 2,June,10,2849.193717129779,
2022,Qtr 2,June,11,2855.841121298304,
2022,Qtr 2,June,12,2861.950047795066,
2022,Qtr 2,June,13,2866.565761421093,
2022,Qtr 2,June,14,2875.184146526658,
2022,Qtr 2,June,15,2881.669257565003,
2022,Qtr 2,June,16,2890.452932398489,
2022,Qtr 2,June,17,2897.898735869105,
2022,Qtr 2,June,18,2905.301268694093,
2022,Qtr 2,June,19,2912.108297144472,
2022,Qtr 2,June,20,2917.337647688122,
2022,Qtr 2,June,21,2926.459221442829,
2022,Qtr 2,June,22,2933.313324100746,
2022,Qtr 2,June,23,2942.311001999273,
2022,Qtr 2,June,24,2949.798630346333,
2022,Qtr 2,June,25,2957.057769341855,
2022,Qtr 2,June,26,2963.527727093853,
2022,Qtr 2,June,27,2968.22276020769,
2022,Qtr 2,June,28,2976.614257247361,
2022,Qtr 2,June,29,2982.549095036205,
2022,Qtr 2,June,30,2990.449856909419,
2022,Qtr 3,July,1,2996.679161553993,11446
2022,Qtr 3,July,2,3002.539124931969,8227
2022,Qtr 3,July,3,3007.493404880713,12259
2022,Qtr 3,July,4,3010.583773603382,12832
2022,Qtr 3,July,5,3017.311580815167,7747
2022,Qtr 3,July,6,3021.555317805933,8004
2022,Qtr 3,July,7,3027.769993967717,12880
2022,Qtr 3,July,8,3032.350598352191,8371
2022,Qtr 3,July,9,3036.630693483454,11614
2022,Qtr 3,July,10,3040.103615830455,8514
2022,Qtr 3,July,11,3041.838252323176,12426
2022,Qtr 3,July,12,3047.359778503408,11612
2022,Qtr 3,July,13,3050.566589385777,8817
2022,Qtr 3,July,14,3055.929152772593,10879
2022,Qtr 3,July,15,3059.853072631046,11274
2022,Qtr 3,July,16,3063.677421207653,9395
2022,Qtr 3,July,17,3066.895821804074,8916
2022,Qtr 3,July,18,3068.572254964724,12146
2022,Qtr 3,July,19,3074.221972779031,10560
2022,Qtr 3,July,20,3077.728747254253,12664
2022,Qtr 3,July,21,3083.544173296281,11806
2022,Qtr 3,July,22,3088.05130088035,10993
2022,Qtr 3,July,23,3092.563638616426,10005
2022,Qtr 3,July,24,3096.546991196823,8263
2022,Qtr 3,July,25,3099.036081638743,10577
2022,Qtr 3,July,26,3105.51631941963,8851
2022,Qtr 3,July,27,3109.841915775704,9854
2022,Qtr 3,July,28,3116.436041653346,10469
2022,Qtr 3,July,29,3121.65527821344,12648
2022,Qtr 3,July,30,3126.789378496259,8180
2022,Qtr 3,July,31,3131.283780907381,8239
2022,Qtr 3,August,1,3134.156806016175,10901
2022,Qtr 3,August,2,3140.881881312454,9667
2022,Qtr 3,August,3,3145.305982186564,8753
2022,Qtr 3,August,4,3151.849975440695,12692
2022,Qtr 3,August,5,3156.873110137646,9218
2022,Qtr 3,August,6,3161.672673533862,8113
2022,Qtr 3,August,7,3165.706256151454,8952
2022,Qtr 3,August,8,3168.008565025147,7754
2022,Qtr 3,August,9,3174.073141242821,11265
2022,Qtr 3,August,10,3177.770185104612,8379
2022,Qtr 3,August,11,3183.546193413111,8629
2022,Qtr 3,August,12,3187.787674514159,8130
2022,Qtr 3,August,13,3191.819981646046,9035
2022,Qtr 3,August,14,3195.128732790913,12809
2022,Qtr 3,August,15,3196.775780824783,11664
2022,Qtr 3,August,16,3202.280114740723,12441
2022,Qtr 3,August,17,3205.534919101099,11030
2022,Qtr 3,August,18,3211.006518540969,11964
2022,Qtr 3,August,19,3215.097493079316,9979
2022,Qtr 3,August,20,3219.145022174496,8093
2022,Qtr 3,August,21,3222.641939833201,9668
2022,Qtr 3,August,22,3224.652475012801,12479
2022,Qtr 3,August,23,3230.693064563195,11611
2022,Qtr 3,August,24,3234.649468181296,11550
2022,Qtr 3,August,25,3240.975910300693,10840
2022,Qtr 3,August,26,3246.058528621982,8246
2022,Qtr 3,August,27,3251.214177200756,12116
2022,Qtr 3,August,28,3255.912052716883,7999
2022,Qtr 3,August,29,3259.190101222437,11196
2022,Qtr 3,August,30,3266.536572918207,8956
2022,Qtr 3,August,31,3271.807932566733,8035
2022,Qtr 3,September,1,3279.42882707792,12055
2022,Qtr 3,September,2,3285.75636575547,11871
2022,Qtr 3,September,3,3292.079736787932,8013
2022,Qtr 3,September,4,3297.842604875979,8149
2022,Qtr 3,September,5,3302.06022486011,9496
2022,Qtr 3,September,6,3310.201618422779,12281
2022,Qtr 3,September,7,3316.108003554888,12919
2022,Qtr 3,September,8,3324.193163484787,7941
2022,Qtr 3,September,9,3330.807999232458,12440
2022,Qtr 3,September,10,3337.240281885998,10179
2022,Qtr 3,September,11,3342.937046057754,11062
2022,Qtr 3,September,12,3346.921560093956,8453
2022,Qtr 3,September,13,3354.675224937142,9539
2022,Qtr 3,September,14,3360.055600118443,9663
2022,Qtr 3,September,15,3367.49625605928,10259
2022,Qtr 3,September,16,3373.37071264159,8019
2022,Qtr 3,September,17,3378.99149878039,9779
2022,Qtr 3,September,18,3383.831795372003,7826
2022,Qtr 3,September,19,3386.941619762316,8810
2022,Qtr 3,September,20,3393.828927183555,13052
2022,Qtr 3,September,21,3398.376851462043,9149
2022,Qtr 3,September,22,3405.042807568621,10867
2022,Qtr 3,September,23,3410.221738232094,8269
2022,Qtr 3,September,24,3415.244559819175,10524
2022,Qtr 3,September,25,3419.599287923761,12974
2022,Qtr 3,September,26,3422.346815944116,11423
2022,Qtr 3,September,27,3429.001733847178,8164
2022,Qtr 3,September,28,3433.44941744407,7754
2022,Qtr 3,September,29,3440.145114805252,10219
2022,Qtr 3,September,30,3445.477312012146,8079
2022,Qtr 4,October,1,3450.766429349815,8567
2022,Qtr 4,October,2,3455.486320336779,12395
2022,Qtr 4,October,3,3458.680535121041,10159
2022,Qtr 4,October,4,3465.843720345332,
2022,Qtr 4,October,5,3470.839367817578,10976
2022,Qtr 4,October,6,3478.099618278189,12506
2022,Qtr 4,October,7,3483.989380387283,10660
2022,Qtr 4,October,8,3489.805792889709,11177
2022,Qtr 4,October,9,3495.000478831729,9961
2022,Qtr 4,October,10,3498.596530167964,9740
2022,Qtr 4,October,11,3506.070572701274,11649
2022,Qtr 4,October,12,3511.271103229914,11648
2022,Qtr 4,October,13,3518.618787047138,11087
2022,Qtr 4,October,14,3524.470960634423,12442
2022,Qtr 4,October,15,3530.12135555161,12046
2022,Qtr 4,October,16,3535.022484135274,12884
2022,Qtr 4,October,17,3538.202621026693,9342
