Year,Quarter,Month,Day,Daymother - FBProphet,Daymother - SS Targets,Sum of Daymother
,,,,,4941723,77975790.3395054
2024,Qtr 3,July,6,58965.55791932041,31325,59545.37397698285
2024,Qtr 3,July,7,58993.42986218872,31357,59573.37115885324
2024,Qtr 3,July,8,59023.08116373401,31389,59604.02593891058
2024,Qtr 3,July,9,59084.74307786692,31435,59665.97937534704
2024,Qtr 3,July,10,59126.32045438873,31535,59708.24968151864
2024,Qtr 3,July,11,59165.27116805126,31699,59747.98240546801
2024,Qtr 3,July,12,59205.87013184285,31706,59788.79408306217
2024,Qtr 3,July,13,59240.34189053612,31754,59823.96831595815
2024,Qtr 3,July,14,59265.96703984464,31784,59849.74316009357
2024,Qtr 3,July,15,59294.40556418151,31802,59879.22116370644
2024,Qtr 3,July,16,59355.86553519373,31802,59941.01725228172
2024,Qtr 3,July,17,59398.20817671572,31880,59984.10275261769
2024,Qtr 3,July,18,59438.82842205064,31897,60025.55679072253
2024,Qtr 3,July,19,59481.92052672762,31902,60068.9116416473
2024,Qtr 3,July,20,59519.61269391662,31912,60107.35094100065
2024,Qtr 3,July,21,59549.07590744254,31917,60136.99959066586
2024,Qtr 3,July,22,59581.85000472167,31939,60170.83663420296
2024,Qtr 3,July,23,59648.01536243605,32088,60237.34622712032
2024,Qtr 3,July,24,59695.30112436067,32126,60285.36491520501
2024,Qtr 3,July,25,59740.96901617297,32206,60331.8363719217
2024,Qtr 3,July,26,59789.08222661995,,
2024,Qtr 3,July,27,59831.64322800146,32280,60423.39282843375
2024,Qtr 3,July,28,59865.70564850014,32293,60457.54162991525
2024,Qtr 3,July,29,59902.703150305,32297,60495.47949344482
2024,Qtr 3,July,30,59972.62361411767,32316,60565.5988652855
2024,Qtr 3,July,31,60023.11949534241,32387,60616.66103033975
2024,Qtr 3,August,1,60071.39334251936,32416,60665.55252304153
2024,Qtr 3,August,2,60121.46791443137,32433,60715.63500423662
2024,Qtr 3,August,3,60165.32473838741,32474,60759.94739816728
2024,Qtr 3,August,4,60200.01620507364,32484,60794.49902241061
2024,Qtr 3,August,5,60236.99415055826,32500,60832.18490523732
2024,Qtr 3,August,6,60306.28323654793,32530,60901.4383554093
2024,Qtr 3,August,7,60355.59001827634,32533,60951.07895991921
2024,Qtr 3,August,8,60402.18672757022,32578,60998.0671464875
2024,Qtr 3,August,9,60450.1792563974,32658,61045.85181244284
2024,Qtr 3,August,10,60491.64324281137,32672,61087.56987669208
2024,Qtr 3,August,11,60523.73342300013,32807,61119.33655910907
2024,Qtr 3,August,12,60558.00927536561,32834,61154.15766020762
2024,Qtr 3,August,13,60624.6053480258,32850,61220.57898928034
2024,Qtr 3,August,14,60671.33724215775,32980,61267.53120213967
2024,Qtr 3,August,15,60715.58236224036,33040,61312.08127103859
2024,Qtr 3,August,16,60761.5450001908,33043,61357.77717191995
2024,Qtr 3,August,17,60801.38973295323,33065,61397.8447247104
2024,Qtr 3,August,18,60832.34836871991,33104,61428.47546331282
2024,Qtr 3,August,19,60866.04353108004,33208,61462.73687184427
2024,Qtr 3,August,20,60932.65732603519,33293,61529.22018860515
2024,Qtr 3,August,21,60980.03610659412,33300,61576.8840804147
2024,Qtr 3,August,22,61025.57047592825,33363,61622.80543847917
2024,Qtr 3,August,23,61073.46011285968,33379,61670.52389588283
2024,Qtr 3,August,24,61115.84740247315,33415,61713.23900335319
2024,Qtr 3,August,25,61149.92509669426,33526,61747.09892692087
2024,Qtr 3,August,26,61187.26107057178,33545,61785.11197743912
2024,Qtr 3,August,27,61257.9685831517,33606,61855.79613412503
2024,Qtr 3,August,28,61309.81301017509,33613,61908.02481384463
2024,Qtr 3,August,29,61360.09413205281,33765,61958.78007628186
2024,Qtr 3,August,30,61412.91349497696,33767,62011.49979570074
2024,Qtr 3,August,31,61460.31075554404,33770,62059.27766019313
2024,Qtr 3,September,1,61499.37415687888,33814,62098.15478205533
2024,Qtr 3,September,2,61541.5681228797,33861,62141.03414732398
2024,Qtr 3,September,3,61616.90630032288,33949,62216.33298505504
2024,Qtr 3,September,4,61673.06093909861,34071,62272.8312291343
2024,Qtr 3,September,5,61727.24762140859,34106,62327.42718868085
2024,Qtr 3,September,6,61783.49479151811,34112,62383.48689058836
2024,Qtr 3,September,7,61833.781938351996,34174,62434.04589670199
2024,Qtr 3,September,8,61875.15153060759,34269,62475.10233125315
2024,Qtr 3,September,9,61919.03765376084,34370,62519.53231023082
2024,Qtr 3,September,10,61995.43965351263,34389,62595.74282955407
2024,Qtr 3,September,11,62052.03166344492,34407,62652.52027434902
2024,Qtr 3,September,12,62106.04702817644,34421,62706.7856683595
2024,Qtr 3,September,13,62161.54708692829,34432,62761.94314329071
2024,Qtr 3,September,14,62210.55819550572,34437,62811.08045959107
2024,Qtr 3,September,15,62250.1821236639,34455,62850.2603551409
2024,Qtr 3,September,16,62291.92282496934,34483,62892.43396498753
2024,Qtr 3,September,17,62365.85794044186,34540,62966.09142952257
2024,Qtr 3,September,18,62419.74597780376,34549,63020.10792122457
2024,Qtr 3,September,19,62470.90824711684,34564,63071.49628211491
2024,Qtr 3,September,20,62523.49509060898,34613,63123.75282801424
2024,Qtr 3,September,21,62569.62035887192,34657,63170.05522834916
2024,Qtr 3,September,22,62606.46934371006,34682,63206.55131395026
2024,Qtr 3,September,23,62645.62323509256,34693,63246.27012849664
2024,Qtr 3,September,24,62717.22852885086,34718,63317.77040799009
2024,Qtr 3,September,25,62769.10238546155,34755,63369.98477793347
2024,Qtr 3,September,26,62818.61307071352,34847,63419.97091079509
2024,Qtr 3,September,27,62869.94505618587,34970,63471.25623975007
2024,Qtr 3,September,28,62915.23276084263,34977,63517.03516571764
2024,Qtr 3,September,29,62951.66816137004,34985,63553.45762601421
2024,Qtr 3,September,30,62990.82534383594,34990,63593.54034336004
2024,Qtr 4,October,1,63062.83041614359,35006,63665.81592988568
2024,Qtr 4,October,2,63115.46776243311,35046,63719.17811360107
2024,Qtr 4,October,3,63166.06173964926,35104,63770.63429592743
2024,Qtr 4,October,4,63218.74335318394,35138,63823.6519915748
2024,Qtr 4,October,5,63265.58584270168,35267,63871.35803370749
2024,Qtr 4,October,6,63303.71434791034,35315,63909.82935088657
2024,Qtr 4,October,7,63344.63266306851,35336,63952.00656679121
2024,Qtr 4,October,8,63418.39543188722,35405,64026.34552572556
2024,Qtr 4,October,9,63472.71669415676,35406,64081.66493795186
2024,Qtr 4,October,10,63524.85381454966,35448,64134.90128040493
2024,Qtr 4,October,11,63578.87626285668,35477,64189.45743354905
2024,Qtr 4,October,12,63626.80311321763,35582,64238.40387138944
2024,Qtr 4,October,13,63665.71437453283,35608,64277.77115171472
2024,Qtr 4,October,14,63707.07911092783,35611,64320.46490641493
2024,Qtr 4,October,15,63780.92866312277,35651,64394.91839346626
2024,Qtr 4,October,16,63834.96585153454,35654,64449.94077415756
2024,Qtr 4,October,17,63886.44917224219,35709,64502.47223247326
2024,Qtr 4,October,18,63939.46144749725,35794,64555.93241112408
2024,Qtr 4,October,19,63986.04680271004,35833,64603.4209875021
2024,Qtr 4,October,20,64023.32109828324,35857,64641.00915525442
2024,Qtr 4,October,21,64062.79880267099,35883,64681.65324173126
2024,Qtr 4,October,22,64134.56465553636,35926,64753.84556422012
2024,Qtr 4,October,23,64186.38104923652,35956,64806.46073954753
2024,Qtr 4,October,24,64235.57019516575,35991,64856.50862317599
2024,Qtr 4,October,25,64286.28059839497,35996,64907.48041796662
2024,Qtr 4,October,26,64330.62177884902,36014,64952.54684611657
2024,Qtr 4,October,27,64365.77243630405,36033,64987.84722270023
2024,Qtr 4,October,28,64403.30511507892,36094,65026.40073418494
2024,Qtr 4,October,29,64473.35578533086,36154,65096.75509619278
2024,Qtr 4,October,30,64523.72933377213,36220,65147.8308726152
2024,Qtr 4,October,31,64571.78008957399,36333,65196.67269392153
2024,Qtr 4,November,1,64621.67696104345,36370,65246.79396893197
2024,Qtr 4,November,2,64665.53716483126,36471,65291.37402846143
2024,Qtr 4,November,3,64700.53377855498,36486,65326.54657363839
2024,Qtr 4,November,4,64738.22019539127,36608,65365.31075510041
2024,Qtr 4,November,5,64808.69990862126,36616,65436.18006793786
2024,Qtr 4,November,6,64859.73261805763,36667,65488.02734252467
2024,Qtr 4,November,7,64908.61577125717,36675,65537.83705456101
2024,Qtr 4,November,8,64959.45109060656,36685,65589.05152192006
2024,Qtr 4,November,9,65004.2800325676,36694,65634.76988859009
2024,Qtr 4,November,10,65040.19336450653,36709,65671.03872002299
2024,Qtr 4,November,11,65078.65788348114,36735,65710.76547857001
2024,Qtr 4,November,12,65149.68864358537,36815,65782.36999893896
2024,Qtr 4,November,13,65200.95761691438,36829,65834.63217327406
2024,Qtr 4,November,14,65249.67783058946,36845,65884.44699502797
2024,Qtr 4,November,15,65299.87245884297,36846,65935.17345352143
2024,Qtr 4,November,16,65343.51274477204,36851,65979.83610436984
2024,Qtr 4,November,17,65377.62986792791,36866,66014.4180676621
2024,Qtr 4,November,18,65413.64371722678,36889,66051.77665486664
2024,Qtr 4,November,19,65481.5368770784,37048,66120.29668329605
2024,Qtr 4,November,20,65528.96470092889,37058,66168.73963494838
2024,Qtr 4,November,21,65573.14047304235,37062,66213.9997658895
2024,Qtr 4,November,22,65618.10510632177,37093,66259.45362604166
2024,Qtr 4,November,23,65655.86523086103,37101,66298.16179438464
2024,Qtr 4,November,24,65683.50478130569,37124,66326.16157368664
2024,Qtr 4,November,25,65712.51304646228,37168,66356.38185057465
2024,Qtr 4,November,26,65772.95750493315,37189,66417.29519706842
2024,Qtr 4,November,27,65812.59234832056,37210,66457.76539964201
2024,Qtr 4,November,28,65848.74173086956,37271,66494.80156234898
2024,Qtr 4,November,29,65885.56724102571,37280,66531.90529424128
2024,Qtr 4,November,30,65915.20350557298,37321,66562.26984503405
2024,Qtr 4,December,1,65934.8670971452,37344,66582.06999902199
2024,Qtr 4,December,2,65956.18177627423,37352,66604.37400406407
2024,Qtr 4,December,3,66009.34846261502,37413,66657.79268592979
2024,Qtr 4,December,4,66042.25090895439,37439,66691.3240093688
2024,Qtr 4,December,5,66072.33618817072,37471,66722.10430681941
2024,Qtr 4,December,6,66103.87955722319,37497,66753.75275642995
2024,Qtr 4,December,7,66129.11767290323,37500,66779.56803994489
2024,Qtr 4,December,8,66145.35538797242,37519,66795.81605044704
2024,Qtr 4,December,9,66164.28920892693,37535,66815.6399785762
2024,Qtr 4,December,10,66216.17585106946,37611,66867.70796981461
2024,Qtr 4,December,11,66248.93689546862,37619,66901.05664593322
2024,Qtr 4,December,12,66280.03867815202,37662,66932.84173194315
2024,Qtr 4,December,13,66313.75698456107,37697,66966.68237891498
2024,Qtr 4,December,14,66342.31052161596,37719,66995.85811008049
2024,Qtr 4,December,15,66362.96838249768,37775,67016.597245472
2024,Qtr 4,December,16,66387.37456125897,37783,67041.98810794816
2024,Qtr 4,December,17,66445.71791900371,37802,67100.6281672417
2024,Qtr 4,December,18,66485.83856353835,37842,67141.46937012259
2024,Qtr 4,December,19,66525.10972272704,37871,67181.57084534195
2024,Qtr 4,December,20,66567.70462852294,37885,67224.44551493567
2024,Qtr 4,December,21,66605.73232366862,37895,67263.25947613148
2024,Qtr 4,December,22,66636.34754325653,37949,67294.12294337737
2024,Qtr 4,December,23,66671.07766457512,37999,67330.00398690521
2024,Qtr 4,December,24,66739.99506430604,38009,67399.38015918976
2024,Qtr 4,December,25,66790.82578504393,38014,67451.08619508168
2024,Qtr 4,December,26,66840.83353580291,38019,67502.06891661014
2024,Qtr 4,December,27,66894.08849375931,38063,67555.73582254397
2024,Qtr 4,December,28,66942.6047766193,38075,67605.15618296133
2024,Qtr 4,December,29,66983.45170338676,38112,67646.35339295266
2024,Qtr 4,December,30,67028.08181152414,38139,67692.21979588915
2024,Qtr 4,December,31,67106.50395366261,,
2025,Qtr 1,January,1,67166.39236968575,38294,67831.98422940078
2025,Qtr 1,January,2,67224.97076243085,38484,67891.5727613217
2025,Qtr 1,January,3,67286.2808572317,38491,67953.31474966611
2025,Qtr 1,January,4,67342.31933646933,38601,68010.26347245726
2025,Qtr 1,January,5,67390.14829663969,38630,68058.43687236674
2025,Qtr 1,January,6,67441.22223255642,38740,68110.73127820774
2025,Qtr 1,January,7,67525.55991410857,38811,68195.57247878762
2025,Qtr 1,January,8,67590.85209790521,38884,68261.76237788837
2025,Qtr 1,January,9,67654.34415129885,39000,68326.23241728624
2025,Qtr 1,January,10,67720.10311944474,39044,68392.39031475883
2025,Qtr 1,January,11,67780.15317661666,39059,68453.3190128695
2025,Qtr 1,January,12,67831.58465743171,39093,68505.06667438294
2025,Qtr 1,January,13,67885.87971739743,39102,68560.55902004885
2025,Qtr 1,January,14,67973.08302832268,39123,68648.24917028248
2025,Qtr 1,January,15,68040.90848522831,39129,68716.9632551186
2025,Qtr 1,January,16,68106.6210297709,39138,68783.65300784385
2025,Qtr 1,January,17,68174.30314085045,39156,68851.74190988216
2025,Qtr 1,January,18,68235.98994563709,39184,68914.32379498117
2025,Qtr 1,January,19,68288.77815045496,39198,68967.45275221513
2025,Qtr 1,January,20,68344.15183651315,39240,69024.05561863506
2025,Qtr 1,January,21,68432.15351369069,,
2025,Qtr 1,January,22,68500.4913892732,39428,69181.85153267218
2025,Qtr 1,January,23,68566.42193028596,39450,69248.80516560456
2025,Qtr 1,January,24,68634.0172380321,39504,69316.85434416664
2025,Qtr 1,January,25,68695.30115144957,39528,69379.07961759639
2025,Qtr 1,January,26,68747.35923878675,39622,69431.52187646255
2025,Qtr 1,January,27,68801.66568068945,39731,69487.09599754174
2025,Qtr 1,January,28,68888.25539543154,39757,69574.24220999097
2025,Qtr 1,January,29,68954.83232154838,39774,69641.77338279237
2025,Qtr 1,January,30,69018.6528970686,39824,69706.62937988076
2025,Qtr 1,January,31,69083.79421798061,39840,69772.22497926137
2025,Qtr 1,February,1,69142.29076121011,39871,69831.65019301524
2025,Qtr 1,February,2,69191.2448059199,39946,69880.96175902229
2025,Qtr 1,February,3,69242.1535369983,,
2025,Qtr 1,February,4,69325.08116932267,40055,70016.525359986
2025,Qtr 1,February,5,69387.76700337214,40061,70080.09515655707
2025,Qtr 1,February,6,69447.50845430396,40092,70140.78779271232
2025,Qtr 1,February,7,69508.42854755995,40121,70202.06484095473
2025,Qtr 1,February,8,69562.61178387789,40152,70257.06751143947
2025,Qtr 1,February,9,69607.2135317279,40173,70301.90708122123
2025,Qtr 1,February,10,69653.78596108996,40173,70349.57757393153
2025,Qtr 1,February,11,69732.44889208802,40224,70428.60581736373
2025,Qtr 1,February,12,69790.99650776741,,
2025,Qtr 1,February,13,69846.77901438846,40246,70544.48771799315
2025,Qtr 1,February,14,69903.96878481246,40287,70601.89066595609
2025,Qtr 1,February,15,69954.69493026637,40384,70653.29386722264
2025,Qtr 1,February,16,69996.15149948151,40386,70694.84928562237
2025,Qtr 1,February,17,70039.92235736428,40398,70739.58451445762
2025,Qtr 1,February,18,70116.15115101516,40413,70816.05190653524
2025,Qtr 1,February,19,70172.64734164935,40423,70873.17352511881
2025,Qtr 1,February,20,70226.76740909844,40454,70927.99313231198
2025,Qtr 1,February,21,70282.680781062,40529,70984.0217834595
2025,Qtr 1,February,22,70332.50444173931,40534,71034.43593660397
2025,Qtr 1,February,23,70373.41142061306,40586,71075.36691753725
2025,Qtr 1,February,24,70416.95620767068,40675,71119.81303236092
2025,Qtr 1,February,25,70493.2454895135,40699,71196.28947706647
2025,Qtr 1,February,26,70550.04516443048,40701,71253.67428882478
2025,Qtr 1,February,27,70604.66271613346,40732,71308.96152778211
2025,Qtr 1,February,28,70661.21446564101,40809,71365.60822433906
2025,Qtr 1,March,1,70711.76161853613,40816,71416.73396246253
2025,Qtr 1,March,2,70753.4202673707,40845,71458.41189736086
2025,Qtr 1,March,3,70797.68835214154,40928,71503.58245478713
2025,Qtr 1,March,4,70874.61792887922,40936,71580.70481574083
2025,Qtr 1,March,5,70931.92366030319,40953,71638.60438580671
2025,Qtr 1,March,6,70986.86656574374,41087,71694.227394146
2025,Qtr 1,March,7,71043.52251022337,41201,71750.98911632095
2025,Qtr 1,March,8,71093.91931443059,41203,71801.97455492585
2025,Qtr 1,March,9,71135.14761503418,41240,71843.23034509637
2025,Qtr 1,March,10,71178.68845402187,41362,71887.6791071628
2025,Qtr 1,March,11,71254.5859296662,41449,71963.77133221543
2025,Qtr 1,March,12,71310.55581296392,41486,72020.33298935917
2025,Qtr 1,March,13,71363.86916425866,41526,72074.3199970409
2025,Qtr 1,March,14,71418.6204351368,41641,72129.16605790083
2025,Qtr 1,March,15,71466.86395004035,41665,72177.98270411097
2025,Qtr 1,March,16,71505.72391687283,41719,72216.85034056951
2025,Qtr 1,March,17,71546.7209716134,41737,72258.7315351904
2025,Qtr 1,March,18,71619.94362156441,41799,72332.12167486457
2025,Qtr 1,March,19,71673.15552781316,41834,72385.8952135081
2025,Qtr 1,March,20,71723.67770193768,41848,72437.05869588688
2025,Qtr 1,March,21,71775.6551447234,41877,72489.09710038047
2025,Qtr 1,March,22,71821.19186506922,41912,72535.17239242875
2025,Qtr 1,March,23,71857.45947182232,41956,72571.41312051844
2025,Qtr 1,March,24,71896.02238543348,41958,72610.82634678867
2025,Qtr 1,March,25,71967.00807308071,41965,72681.94707073316
2025,Qtr 1,March,26,72018.21328284133,42029,72733.68340817145
2025,Qtr 1,March,27,72066.9853818635,42104,72783.0687397192
2025,Qtr 1,March,28,72117.48835026659,42110,72833.60739634163
2025,Qtr 1,March,29,72161.83738624022,42117,72878.47279131302
2025,Qtr 1,March,30,72197.20732521433,42144,72913.79684068079
2025,Qtr 1,March,31,72235.15792267885,42157,72952.58196693262
2025,Qtr 2,April,1,72305.8043995113,42175,73023.35083931092
2025,Qtr 2,April,2,72356.92421329646,42227,73074.99210045101
2025,Qtr 2,April,3,72405.83914161003,42269,73124.51327404621
2025,Qtr 2,April,4,72456.68220374444,42299,73175.38739520691
2025,Qtr 2,April,5,72501.53334564442,42327,73220.75224137194
2025,Qtr 2,April,6,72537.52905574748,42364,73256.70096986584
2025,Qtr 2,April,7,72576.18892277309,42382,73296.19541740282
2025,Qtr 2,April,8,72647.58749364507,,
2025,Qtr 2,April,9,72699.46235349501,42488,73420.11463471244
2025,Qtr 2,April,10,72749.09747262926,42499,73470.35719370423
2025,Qtr 2,April,11,72800.59130757552,42593,73521.88306281797
2025,Qtr 2,April,12,72845.99354457651,42642,73567.79957498674
2025,Qtr 2,April,13,72882.41562091504,42685,73604.17473416035
2025,Qtr 2,April,14,72921.35800790132,42703,73643.95124344042
2025,Qtr 2,April,15,72992.88259242613,42724,73715.59810137
2025,Qtr 2,April,16,73044.72106433327,42726,73767.95795903077
2025,Qtr 2,April,17,73094.15834682895,42763,73818.00138332987
2025,Qtr 2,April,18,73145.30055662412,42778,73869.17452804097
2025,Qtr 2,April,19,73190.21138899661,42932,73914.59906081551
2025,Qtr 2,April,20,73226.02207697205,43031,73950.36313396129
2025,Qtr 2,April,21,73264.25792880404,43033,73989.43464787834
2025,Qtr 2,April,22,73335.00980687026,43086,74060.31192468268
2025,Qtr 2,April,23,73386.04148645795,43090,74111.87001674979
2025,Qtr 2,April,24,73434.67196686196,43130,74161.11383164075
2025,Qtr 2,April,25,73485.04225954355,43155,74211.52461388192
2025,Qtr 2,April,26,73529.25058818638,43158,74256.2586722672
2025,Qtr 2,April,27,73564.4611898123,43194,74291.43718116356
2025,Qtr 2,April,28,73602.22976010418,43216,74330.05834428557
2025,Qtr 2,April,29,73672.67394275025,43328,74400.6470756386
2025,Qtr 2,April,30,73723.57983449985,43344,74452.10045589347
2025,Qtr 2,May,1,73772.28360699594,43460,74501.44017443864
2025,Qtr 2,May,2,73822.93779323876,43493,74552.15852064585
2025,Qtr 2,May,3,73867.6461903105,43548,74597.4168295846
2025,Qtr 2,May,4,73903.57257741927,43624,74633.33522015154
2025,Qtr 2,May,5,73942.26629505114,43626,74672.90491613954
2025,Qtr 2,May,6,74013.83308029591,43778,74744.63829945747
2025,Qtr 2,May,7,74066.04211801702,43788,74797.41494086839
2025,Qtr 2,May,8,74116.20838997707,43815,74848.2347985558
2025,Qtr 2,May,9,74168.45984446658,43825,74900.56512168684
2025,Qtr 2,May,10,74214.87330718516,43864,74947.53993222537
2025,Qtr 2,May,11,74252.58429695408,43865,74985.25088637552
2025,Qtr 2,May,12,74293.11375309898,43913,75026.66076615856
2025,Qtr 2,May,13,74366.5400284045,43994,75100.2547081685
2025,Qtr 2,May,14,74420.60706527012,44008,75154.88737194294
2025,Qtr 2,May,15,74472.60779564765,44039,75207.53719597808
2025,Qtr 2,May,16,74526.65224766504,44048,75261.6542383396
2025,Qtr 2,May,17,74574.80424327975,44079,75310.36043833947
2025,Qtr 2,May,18,74614.19181861529,44127,75349.74106857691
2025,Qtr 2,May,19,74656.33434751302,44161,75392.75860161176
2025,Qtr 2,May,20,74731.31470246673,44256,75467.90407889408
2025,Qtr 2,May,21,74786.88735818357,44257,75524.04417254419
2025,Qtr 2,May,22,74840.36147384986,44260,75578.17508428337
2025,Qtr 2,May,23,74895.8684407007,44343,75633.7697831396
2025,Qtr 2,May,24,74945.49779115905,44387,75683.97743148603
2025,Qtr 2,May,25,74986.40662115048,44412,75724.91378997956
2025,Qtr 2,May,26,75030.14553362018,44472,75769.57385459707
2025,Qtr 2,May,27,75106.82947174953,44507,75846.48184923138
2025,Qtr 2,May,28,75164.24438732787,44575,75904.53680619394
2025,Qtr 2,May,29,75219.7288253065,44594,75960.764925395
2025,Qtr 2,May,30,75277.43995949865,44615,76018.66526364932
2025,Qtr 2,May,31,75329.48802602704,44651,76071.40765534701
2025,Qtr 2,June,1,75373.04435688703,44664,76115.12170700739
2025,Qtr 2,June,2,75419.66607126498,44676,76162.80816951799
2025,Qtr 2,June,3,75499.46583999124,44685,76242.98785915744
2025,Qtr 2,June,4,75560.2177112122,44704,76304.54640286918
2025,Qtr 2,June,5,75619.23811525859,44787,76364.48603570873
2025,Qtr 2,June,6,75680.6516136661,44856,76426.2710318038
2025,Qtr 2,June,7,75736.5253608887,44953,76483.02569159651
2025,Qtr 2,June,8,75783.97749408786,44988,76530.82374018447
2025,Qtr 2,June,9,75834.5025121071,44997,76582.60044302419
2025,Qtr 2,June,10,75918.14205258898,45073,76666.80260239272
2025,Qtr 2,June,11,75982.59203895072,45105,76732.23469218431
2025,Qtr 2,June,12,76045.08528911736,45125,76795.81233116107
2025,Qtr 2,June,13,76109.65911571473,45130,76860.90963886076
2025,Qtr 2,June,14,76168.29184264896,45220,76920.5593513257
2025,Qtr 2,June,15,76218.01340255722,45233,76970.74449853074
2025,Qtr 2,June,16,76270.23301937194,45303,77024.31289086922
2025,Qtr 2,June,17,76354.91232363437,45335,77109.62951480247
2025,Qtr 2,June,18,76419.67480816298,45352,77175.42502929183
2025,Qtr 2,June,19,76481.69065087529,45430,77238.55149636704
2025,Qtr 2,June,20,76544.9463702067,45487,77302.33182434159
2025,Qtr 2,June,21,76601.38317650651,45530,77359.76173813906
2025,Qtr 2,June,22,76648.00912686583,45608,77406.80302074275
2025,Qtr 2,June,23,76696.22803682578,,
2025,Qtr 2,June,24,76776.01345360673,45668,77536.62889071152
2025,Qtr 2,June,25,76835.01856464348,45702,77596.55449126766
2025,Qtr 2,June,26,76890.46104470595,45708,77652.97810998841
2025,Qtr 2,June,27,76946.39229469359,45719,77709.29042367119
2025,Qtr 2,June,28,76994.83493484622,45752,77758.57174234807
2025,Qtr 2,June,29,77032.8936711424,45786,77796.88388433514
2025,Qtr 2,June,30,77072.08251150037,45830,77837.18410463385
2025,Qtr 3,July,1,77142.49667101004,46291,77907.97617045774
2025,Qtr 3,July,2,77191.92008522568,46312,77958.1567895542
2025,Qtr 3,July,3,77237.70758962946,46517,78004.76855909819
2025,Qtr 3,July,4,77284.05128142382,46570,78051.34596790368
2025,Qtr 3,July,5,77323.11499609597,46664,78091.11333931623
2025,Qtr 3,July,6,77352.14209205876,,
2025,Qtr 3,July,7,77382.77959738183,46804,78151.91881631521
2025,Qtr 3,July,8,77445.24713604276,46824,78214.6787495261
2025,Qtr 3,July,9,77487.44162961858,46872,78257.56391853758
2025,Qtr 3,July,10,77526.81690600973,46959,78297.71620825083
2025,Qtr 3,July,11,77567.6477993961,47351,78338.75254793596
2025,Qtr 3,July,12,77602.16273457748,47484,78373.96096730011
2025,Qtr 3,July,13,77627.65004065199,47745,78399.58786457432
2025,Qtr 3,July,14,77655.78108916475,47863,78428.7478281488
2025,Qtr 3,July,15,77716.7787035243,48087,78490.07121422137
2025,Qtr 3,July,16,77758.52185233583,48153,78532.54778014541
2025,Qtr 3,July,17,77798.42576177446,48366,78573.27761792157
2025,Qtr 3,July,18,77840.70702132893,48454,78615.81597766011
2025,Qtr 3,July,19,77877.51765296861,48471,78653.37090416886
2025,Qtr 3,July,20,77906.05335288456,48719,78682.09253392485
2025,Qtr 3,July,21,77937.8789533086,49436,78714.98534359323
2025,Qtr 3,July,22,78003.09949297071,49764,78780.55849148067
2025,Qtr 3,July,23,78049.46784149253,50089,78827.67248139856
2025,Qtr 3,July,24,78094.2679381488,50216,78873.29331588469
2025,Qtr 3,July,25,78141.58313926191,50471,78920.8406458788
2025,Qtr 3,July,26,78183.43356097539,50512,78963.38875424764
2025,Qtr 3,July,27,78216.88754223393,50612,78996.95913392663
2025,Qtr 3,July,28,78253.39019239954,50722,79034.43586694778
2025,Qtr 3,July,29,78322.93733247394,50771,79104.21886473801
2025,Qtr 3,July,30,78373.18570127246,50787,79155.07312424251
2025,Qtr 3,July,31,78421.3384206648,51106,79203.88510002177
2025,Qtr 3,August,1,78471.41515726954,51162,79254.01264255204
2025,Qtr 3,August,2,78515.39082144771,51395,79298.48729474527
2025,Qtr 3,August,3,78550.3078947563,51825,79333.30767480259
2025,Qtr 3,August,4,78587.60532976221,51864,79371.35513263203
2025,Qtr 3,August,5,78657.29232436074,51865,79441.04673531196
2025,Qtr 3,August,6,78707.05784899666,51898,79491.18374552183
2025,Qtr 3,August,7,78754.15494163845,51899,79538.70671646185
2025,Qtr 3,August,8,78802.66924173324,52000,79587.04369022972
2025,Qtr 3,August,9,78844.65565000603,52242,79629.31034076153
2025,Qtr 3,August,10,78877.24826218156,52591,79661.60084953792
2025,Qtr 3,August,11,78911.98658678948,52858,79696.90077072114
2025,Qtr 3,August,12,78978.98642296728,,
2025,Qtr 3,August,13,79026.04635591753,53168,79811.02321972355
2025,Qtr 3,August,14,79070.52896743457,53361,79855.81164965048
2025,Qtr 3,August,15,79116.62631633748,53383,79901.63830861804
2025,Qtr 3,August,16,79156.49365803033,53412,79941.72008015326
2025,Qtr 3,August,17,79187.35663012734,53488,79972.24283000502
2025,Qtr 3,August,18,79220.83498751043,53703,80006.27177997617
2025,Qtr 3,August,19,79287.11132829616,53728,80072.39935448102
2025,Qtr 3,August,20,79334.03582451965,53779,80119.58880197997
2025,Qtr 3,August,21,79379.0061001735,53864,80164.92484461324
2025,Qtr 3,August,22,79426.23184454213,54000,80211.95796085456
2025,Qtr 3,August,23,79467.86815016829,54066,80253.9012449941
2025,Qtr 3,August,24,79501.12280902638,54072,80286.91871644728
2025,Qtr 3,August,25,79537.58064330445,54163,80324.03640017808
2025,Qtr 3,August,26,79607.37329196857,54295,80393.79135334145
2025,Qtr 3,August,27,79658.28543390005,54553,80445.07690406007
2025,Qtr 3,August,28,79707.6365455034,54974,80494.89530751763
2025,Qtr 3,August,29,79759.54772556349,55009,80546.70436553606
2025,Qtr 3,August,30,79806.07751270341,55091,80593.616885976
2025,Qtr 3,August,31,79844.33185804008,55244,80631.6917805962
2025,Qtr 3,September,1,79885.79125349529,55676,80673.84804352956
2025,Qtr 3,September,2,79960.48335817571,55780,80748.51670381821
2025,Qtr 3,September,3,80016.09202426193,55790,80804.48893603995
